url,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
http://asodesinco.webcindario.com/account.support.html,54,26,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,2,4,10,4,11,11,7,7.8,10.5,6.0,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,1,1,0,0,952,7083,17964,0,1,3,phishing
http://www.laviosaviaggi.com/ver/webapps/0ad86/websrc,53,21,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.056603774,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,5,3,3,3,13,13,7,6.166666667,8.0,5.25,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,237,5972,0,0,1,0,phishing
http://rmtl1a.net/c/67/923543/1675/0/3578172/419/63977/sidefg.html,66,10,1,2,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0.439393939,0.1,0,0,0,0,0,2,0,0,0,0,1,0,11,1,1,6,1,7,6,7,4.090909091,6.0,3.9,0,0,0,0,0,0,31,0.161290323,0.838709677,0,1,0,0.0,0,0.0,0,1,28.57142857,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,71,2486,0,0,1,2,phishing
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/50a09a0354951db/?cmd=_update&dispatch=50a09a0354951db29&locale=_,126,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.19047619,0.0,0,0,0,1,0,3,1,0,0,0,1,0,12,2,2,3,2,17,13,17,8.25,8.4,8.142857142999999,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,14,4003,5816617,0,1,0,phishing
http://quadfabrik.de/login.stratoserver.net.cpanel/apps/CService/STRATOLogin.htm?ee=a812bff417383536549276130a6cc628,116,13,1,5,0,0,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.215517241,0.0,0,0,0,0,0,3,0,0,0,0,0,0,11,4,2,10,2,32,10,32,8.727272727,10.0,8.6,2,0,0,0,0,0,83,0.795180723,0.204819277,0,0,0,0.294117647,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,26.08695652,0,0,0,1,0,0,0,-1,0,0,1,0,phishing
https://realestate-page.us.alapinta.com/,40,31,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,4,0,2,2,0,10,10,0,6.0,6.0,0.0,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,328,768,0,0,1,0,phishing
http://sp588226.sitebeat.site/,30,22,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.2,0.272727273,0,0,0,0,0,2,0,0,0,0,0,0,2,2,8,8,0,8,8,0,8.0,8.0,0.0,2,0,0,0,0,2,15,0.0,1.0,0,1,0,0.133333333,0,0.4,0,1,0.0,0,0.0,100.0,0,0,0,33.33333333,0,0,0,0,0,1,0,539,2368593,0,1,0,phishing
http://ww1.casasbahia.net/?sub1=e02c5da2-9c15-11ea-bab4-eced369576b8,68,18,1,2,4,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.279411765,0.055555556,0,0,0,0,1,2,0,0,0,0,0,0,8,2,3,3,4,12,10,12,6.125,6.5,6.0,0,0,0,0,0,1,6,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,74,1021,0,0,0,0,phishing
http://giaanhvu.com.vn/wp-content/languages/plugins/Cladoselachidae/,68,15,0,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,1,0,0,1,0,6,1,2,8,2,15,8,15,8.0,8.0,8.0,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,1,0,-1,0,0,1,2,phishing
http://www.santiagoferreira.com.br/atualiza01/,46,27,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.043478261,0.0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,3,3,10,16,16,10,9.666666667,9.5,10.0,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,214,-1,0,0,1,0,phishing
http://houseoftiresbcs.com/Adobe/css/XML/PDF,44,19,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,5,1,3,15,3,15,15,5,5.8,15.0,3.5,1,0,0,0,0,0,3,0.666666667,0.333333333,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,53,1407,0,0,1,0,phishing
http://happygoluckyhannah.com/wet/index.html?email=REMOVED,58,22,0,2,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,0,0,1,0,6,2,3,18,3,18,18,7,7.0,18.0,4.8,0,0,0,0,0,0,31,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,305,-1,0,0,1,0,phishing
https://reaj-hosting.com.ve/wp-admin/includes/dcd/toda/,55,19,0,2,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,7,0,2,4,2,8,7,8,4.714285714,5.5,4.4,3,0,0,0,0,0,13,0.846153846,0.153846154,0,0,0,0.0,0,0.0,0,0,60.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,470,0,0,1,0,phishing
http://ezlrn.ir/sbun.php,24,8,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,3,5,3,5,5,4,4.0,5.0,3.5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,1,0,-1,0,0,1,0,phishing
https://kmaberlin.net/harvestrun/mazon/48553/,45,13,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.111111111,0.0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,5,9,5,10,9,10,7.25,9.0,6.666666667,0,0,0,0,0,0,28,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,1,0,310,54,0,0,1,0,phishing
http://www.alpha-east.de/wp-folder/folder/nw//demp.php,54,17,0,3,2,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,1,0,1,0.0,0.0,0,0,1,0,0,3,1,0,0,0,0,0,9,3,2,3,2,6,5,6,3.888888889,4.0,3.833333333,1,0,0,0,0,0,16,0.5625,0.4375,0,1,0,0.0,0,0.571428571,0,1,60.0,0,50.0,50.0,0,0,0,100.0,0,0,0,1,1,0,0,-1,0,0,1,0,phishing
http://cbjets.com/rsnn/ccsm.html,32,10,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,2,4,6,4,6,6,4,4.5,6.0,4.0,0,0,0,0,0,0,19,0.842105263,0.1578947369999999,0,1,0,0.0,0,0.0,0,1,80.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,101,8664,7107162,0,1,2,phishing
http://www.gradshower.com/wp-content/plugins/Update/bancor/81ea709c24a67716d8736c96e41a2c75/auth.php,100,18,1,3,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.23,0.0,0,0,0,0,0,3,1,0,0,0,0,0,10,4,2,3,2,32,10,32,8.0,6.5,8.375,3,0,0,0,0,0,59,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,111,254,0,0,1,0,phishing
https://att.jpdmi.com/2019/500255-LP/index.php?acct=915902553,61,13,1,3,1,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.31147541,0.0,0,0,0,0,0,3,1,1,0,0,0,0,9,5,2,3,2,9,5,9,4.555555556,4.0,4.714285714,0,0,0,0,0,0,15,0.933333333,0.066666667,0,0,0,1.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,456,5387,1909793,0,0,0,phishing
https://g074o.codesandbox.io/,29,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.103448276,0.15,0,0,0,0,0,2,0,0,0,0,0,0,2,0,5,5,0,11,11,0,8.0,8.0,0.0,0,0,0,0,0,0,8,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,124,1336,20989,0,1,6,phishing
http://www.kievskaya22.ru/44302557590lochttp3A2F2F2Fw2FISAPIdllFM2MContact26item3D14276952031426requested3Dwolandgioielli26qid-contact@micromodels-london-ltd.uk.html,165,18,1,4,3,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,1,0.236363636,0.111111111,0,0,0,0,0,3,0,0,0,0,0,0,9,9,2,3,2,100,11,100,16.33333333,7.0,19.0,0,0,0,0,0,0,3,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,326,4091,7776219,0,1,0,phishing
http://www.ww.littletums.co.uk/includes/myemailbnz,50,23,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,5,2,2,8,10,10,10,6.6,5.0,9.0,1,0,0,0,0,0,51,0.0,1.0,0,1,0,0.921568627,0,0.176470588,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,253,3400,0,0,1,1,phishing
http://trbetasusgiiris2.blogspot.com,36,29,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.027777778,0.034482759,0,0,0,0,0,2,0,0,1,0,1,0,2,1,8,8,0,16,16,0,12.0,12.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,phishing
http://www.dianaimpex.com/js/page.html,38,18,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,1,0,0,0,5,3,2,3,2,10,10,4,4.6,6.5,3.333333333,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,322,4792,0,0,1,0,phishing
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/3f12dfc98cd947c/?cmd=_update&dispatch=3f12dfc98cd947c7b&locale=_US,128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.1328125,0.0,0,0,0,1,0,3,1,0,0,0,0,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,phishing
https://newlifeschooloftheology.com/wp-content/themes/netnetnet,63,27,0,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,5,1,2,23,2,23,23,9,9.4,23.0,6.0,3,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,24,341,0,0,1,0,phishing
http://extravasatingmetalworker.com/,36,28,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24,24,0,24,24,0,24.0,24.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,85,281,0,0,1,0,phishing
http://naruds.com/xq/d3a67b07734523937c5dfa07648b6657/ver/index.html,68,10,1,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.352941176,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,2,2,6,2,32,6,32,8.666666667000001,6.0,9.2,0,0,0,0,0,0,21,0.857142857,0.142857143,0,1,0,0.0,0,0.0,0,1,75.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,1,0,1617,209,0,0,1,0,phishing
http://3.ly/uhW,15,4,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.066666667,0.25,0,0,0,0,0,1,0,0,0,0,4,0,2,0,1,1,3,3,1,3,2.0,1.0,3.0,0,0,0,0,0,0,56,0.0,1.0,0,10,0,0.017857143,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,0,-1,0,0,1,4,phishing
http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/fd0d0b878678a3f/?cmd=_update&dispatch=fd0d0b878678a3f7b&locale=_,129,54,1,5,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.1472868219999999,0.0,0,0,0,1,0,3,1,0,0,0,0,0,13,5,2,3,2,17,13,17,7.846153846,7.5,8.142857142999999,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,phishing
http://mavibett1.blogspot.com,29,22,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.034482759,0.045454545,0,0,0,0,0,2,0,0,1,0,1,0,2,1,8,8,0,9,9,0,8.5,8.5,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,phishing
http://drcur.smevmail.com/index.php?id=6741e888c8eaa649c1a616ffd2104e6d&on=1&response_type=code&email=fofa@yahoo.com&date=1593272380&token=ebcd5b8338278a6cc45878eba0923930,171,18,1,4,0,1,1,5,0,6,1,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.304093567,0.0,0,0,1,0,0,3,0,0,0,0,0,0,19,8,1,5,1,32,8,32,7.473684211,6.5,7.588235293999999,0,0,0,0,0,2,14,0.7857142859999999,0.214285714,0,0,0,1.0,0,0.0,0,1,75.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,262,103,0,0,1,0,phishing
http://toros-consulting.com/sophiesladder/logmatch,50,20,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,4,1,5,5,8,13,10,13,9.0,7.5,10.5,0,0,0,0,0,0,99,0.282828283,0.717171717,0,4,0,0.915492958,0,0.0,0,1,20.0,0,33.33333333,66.66666667,0,0,0,28.81355932,0,0,0,1,1,0,163,1663,5082431,0,1,0,phishing
https://storage.cloud.google.com/rqraaqqax3xa.appspot.com/index.htm#no@nope.com,79,24,0,7,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,0.012658228,0.0,0,0,1,0,0,3,0,0,1,0,1,0,10,4,3,5,3,12,7,12,5.8,6.0,5.714285714,0,1,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,0,2975,8346,1,0,1,10,phishing
http://www.gioielleriaroberti.it/blog/profile/,46,25,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,3,3,4,18,18,7,8.0,10.5,5.5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,287,2269,0,0,1,0,phishing
http://www.fireplacesurrounds.co.za/info/auth/view/share/,57,28,0,3,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,4,3,3,4,18,18,5,6.333333333,10.5,4.25,1,0,0,0,0,0,5,0.0,1.0,0,1,0,0.6,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,1,0,2484,0,0,1,0,phishing
http://fullwellsfarg9936.uc.r.appspot.com/login.html,52,34,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.076923077,0.117647059,0,0,0,0,0,3,0,0,1,0,0,0,6,4,1,1,4,17,17,5,6.0,6.75,4.5,1,0,0,0,0,0,18,0.944444444,0.055555556,0,0,0,1.0,0,0.0,1,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,228,5616,0,0,1,5,phishing
https://billingservice-ee.com/account/index?ac=ee,49,21,0,1,1,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,6,4,2,2,2,14,14,7,5.333333333,8.0,4.0,0,0,0,0,0,0,237,0.852320675,0.147679325,0,2,0,0.114285714,0,0.028571429,0,1,88.23529412,0,0.0,0.0,0,0,0,84.32432432,0,0,0,1,1,0,363,1,0,0,1,0,phishing
https://www.facebook-log-in-attempt.pothood.com/surf2.php,57,39,0,4,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.01754386,0.0,0,0,0,0,0,3,0,0,0,0,0,0,8,6,2,2,3,8,8,5,4.75,5.0,4.0,0,0,0,0,0,0,11,0.181818182,0.818181818,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,227,138,0,0,1,0,phishing
http://betasus223.blogspot.com,30,23,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.1,0.130434783,0,0,0,0,0,2,0,0,1,0,1,0,2,1,8,8,0,10,10,0,9.0,9.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,phishing
http://nationwide-com.com/nationwide-log-in/nationwide-log-in-internet,70,18,0,1,6,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,9,0,2,3,2,10,10,10,5.666666667,6.5,5.428571429,0,0,0,0,0,0,85,0.988235294,0.011764706,0,0,0,0.0,0,1.0,0,0,100.0,0,0.0,100.0,0,0,0,100.0,0,0,0,1,1,0,259,1933,0,0,0,0,phishing
http://chronicle.co.kr/wp/wp-content/themes/twentythirteen/genericons/font/referreal/EMS/intraship/emss.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-email&email=sales02,240,15,1,7,2,0,1,3,0,2,3,0,0,12,0,1,0,0,0,0,0,0,0,0,1,0.1875,0.0,0,0,0,0,0,3,1,0,0,0,0,0,26,7,1,9,1,30,9,30,7.730769231,9.0,7.68,4,0,0,0,0,0,17,0.529411765,0.470588235,0,0,0,0.25,0,0.125,0,1,0.0,0,50.0,50.0,0,0,0,25.0,0,0,0,1,0,0,103,4646,0,0,1,0,phishing
http://mail.toneelstukken.nl/~u43730p39181/pki-validation,57,21,0,2,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,0.175438596,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,2,3,4,3,13,13,13,8.6,8.5,8.666666667000001,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,0,6945,0,0,1,0,phishing
http://www.adviceintl.com/newart/e36b27b632c015cdaf3b0bb801d67e8d/new,69,18,1,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.260869565,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,4,3,3,3,32,10,32,10.8,6.5,13.66666667,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,63,303,0,0,1,0,phishing
https://yogamma.com.tr/usa.html,31,14,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,3,7,3,7,7,4,4.666666667,7.0,3.5,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,1,1,0,0,0,316,4853199,0,1,0,phishing
https://freetakipci.net/instalogins,35,15,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,11,11,11,11,11,11,11.0,11.0,11.0,1,0,0,0,0,0,5,0.8,0.2,0,0,0,0.0,0,0.0,0,0,66.66666667,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,73,1023,1322736,0,1,0,phishing
http://resbetsgiris.blogspot.com,32,25,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,8,8,0,12,12,0,10.0,10.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.230769231,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,phishing
http://www.decaturilbgc.com/ckeditor/themes/default/plwestern.ph.com/citingwast/welcome/welcome/login.php?cmd=login_submit&id=a699d331b0c43888ac3ced2190693fc8a699d331b0c43888ac3ced2190693fc8&session=a699d331b0c43888ac3ced2190693fc8a699d331b0c43888ac3ced2190693fc8,263,20,1,5,0,0,1,2,0,3,1,0,0,10,0,1,0,0,0,0,1,3,0,0,1,0.319391635,0.0,0,0,1,0,0,3,0,0,0,0,1,0,20,24,2,3,2,64,12,64,11.65,7.5,12.11111111,3,0,0,0,0,0,74,0.445945946,0.554054054,0,5,0,0.073170732,0,0.0,1,1,12.5,0,0.0,100.0,0,0,0,17.39130435,0,0,0,1,1,0,285,4097,0,0,1,3,phishing
http://mtron.in/js/csc,22,8,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,2,5,2,5,5,3,3.333333333,5.0,2.5,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,269,-1,0,0,1,0,phishing
http://www.gradshower.com/wp-content/plugins/Update/bancor/ee57aa4f9275c41a3295c739f299a6b8/info.php,100,18,1,3,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,1,0.21,0.0,0,0,0,0,0,3,1,0,0,0,0,0,10,6,2,3,2,32,10,32,8.0,6.5,8.375,3,0,0,0,0,0,124,0.951612903,0.048387097,0,1,0,0.0,0,0.0,0,1,97.5,0,100.0,0.0,0,0,0,88.0,0,0,0,1,1,0,122,243,0,0,1,0,phishing
http://apple.com.icloud-lost.co/,32,24,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,1,0,3,1,0,1,0,0,0,4,1,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,3,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,273,92,0,0,1,0,phishing
https://qabankofamerica.benefitcentre.com/globalwar/pub/logon.jsp?TYPE=33554433&REALMOID=06-344a25b5-8b86-1015-a671-84a735820cb3&GUID=&SMAUTHREASON=0&METHOD=HEAD&SMAGENTNAME=-SM-BPtV5%2buJbirbd77%2b5My%2bzLJFMNLUAFH%2fYiZu44I%2f8ZSqYHyg1tAcbpXACNtI1rTmHtK6xpH8%2frs6WspdqCyB%2bwEXcCAEaKrt2GzYjtcuPImguihfPg9XHaYEEs%2ff3lay&TARGET=-SM-https%3a%2f%2fqabankofamerica%2ebenefitcentre%2ecom%2f,388,33,1,3,9,0,1,6,0,7,0,0,14,5,0,1,0,0,0,0,0,1,0,1,0,0.167525773,0.0,0,0,1,0,0,3,0,0,0,0,0,0,40,11,1,13,1,39,15,39,8.35,14.0,8.052631579,1,0,0,0,0,2,6,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,124,6085,6816950,0,1,0,phishing
https://www.maxvirtude.com.br/www/verification/,47,21,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,4,6,3,3,3,12,10,12,7.0,6.5,7.5,0,0,0,0,0,0,43,0.511627907,0.488372093,0,3,0,0.142857143,0,0.047619048,0,1,0.0,0,75.0,25.0,0,0,0,70.83333333,0,0,0,1,1,0,4,-1,0,0,1,2,phishing
