color1,color2,color3,color4,color5,color6,color7,color8,AT&T,Amazon,Apple,DocuSign,Intuit,Linkedin,Microsoft,Netflix,Walmart,Xerox,Zoom,url_len,tld_char_score
3946809,6126129,6498870,15000804,10855580,14875854,13949025,9933134,0,0,0,0,0,0,0,0,0,0,0,15,0.1630614911867615
16514043,3236784,5079240,3289650,14345454,6839902,10789281,7252182,0,0,0,0,0,0,0,0,0,0,0,17,0.8766338527591422
16711422,2443158,14673392,1387122,5995955,8821957,7171436,10591899,0,0,0,0,0,0,0,0,0,0,0,17,0.7722870251587615
16645629,0,5526612,6105700,10526880,5592923,15196136,5811552,0,0,0,0,0,0,0,0,0,0,0,18,0.9029119104280244
16579836,15464438,862525,15135991,3239033,16710653,7714736,10212302,0,0,0,0,0,0,0,0,0,0,0,14,0.8463987704271745
16250614,2042424,1710618,3035516,2309487,4618702,1645082,15521351,0,0,0,0,0,0,0,0,0,0,0,14,0.3015291005276528
16711422,7975152,1909287,1052687,1384725,4153980,5007431,10528147,0,0,0,0,0,0,0,0,0,0,0,23,1.2527941172428922
11283233,15921905,9772565,10196888,5578009,11181465,8626628,14734550,0,0,0,0,0,0,0,0,0,0,0,18,0.8314742943540945
11983093,16645371,2697513,14584918,8430789,15977579,5464428,6184284,0,0,0,0,0,0,0,0,0,0,0,9,0.4587448474186903
16514043,3764703,12097666,5460819,14147568,789516,4087465,8493261,0,0,0,0,0,0,0,0,0,0,0,22,1.0763746718176859
2575233,16119285,2047849,1521246,4094410,15001838,16242562,5526611,0,0,0,0,0,0,0,0,0,0,0,6,0.061131876151794245
16711422,65793,4460076,8395603,6447713,10526879,11216496,15721193,0,0,0,0,0,0,0,0,0,0,0,18,0.9555602261011302
16579836,328707,15229275,5466797,4544913,7363659,12686717,6896401,0,0,0,0,0,0,0,0,0,0,0,25,1.2193273112331702
16711422,3372632,14853963,7697781,14543075,9089439,3355443,6526591,0,0,0,0,0,0,0,0,0,0,0,48,1.9878516533078567
2039068,5792622,7626069,10393744,13161691,1384233,9938351,15394788,0,0,0,0,0,0,0,0,0,0,0,14,0.37990947281283155
15264221,6575179,3157548,14935786,10197810,4610961,11314578,6445918,0,0,0,0,0,0,0,0,0,0,0,26,1.4220393572459442
16711422,16184826,1842204,5526612,10461087,3564969,9674935,6054356,0,0,0,0,0,0,0,0,0,0,0,21,1.4182960504488573
2627864,4958125,1777209,10893617,4937342,3158118,14198365,1847326,0,0,0,0,0,0,0,0,0,0,0,18,0.5442361130567619
16579836,15526899,5918618,7506117,2303530,4813009,5809500,14869731,0,0,0,0,0,0,0,0,0,0,0,15,0.5897459651799726
16250871,263172,10724259,6316128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.7409032787644185
16711422,2372210,6198216,3026993,11382189,5134451,6447714,657930,0,0,0,0,0,0,0,0,0,0,0,48,3.2006711044356604
16645370,3485742,2645154,6574917,11836801,9715016,14345456,4272179,0,0,0,0,0,0,0,0,0,0,0,21,0.788023403314658
16711422,15856629,14767412,7574221,14845110,3501918,3364765,857631,0,0,0,0,0,0,0,0,0,0,0,21,0.9829206670402224
16711422,789516,1842215,10658466,5987163,131807,14342882,9934757,0,0,0,0,0,0,0,0,0,0,0,16,0.24033140772303468
15592941,3684408,7493718,10855074,228,13653062,15461371,6645230,0,0,0,0,0,0,0,0,0,0,0,24,1.1755210043455715
16579836,2368277,6447183,11247494,8431307,4616871,14148076,4541477,0,0,0,0,0,0,0,0,0,0,0,8,0.2910408563130601
16711422,1466017,6791654,131586,9090814,12309741,4947142,867206,0,0,0,0,0,0,0,0,0,0,0,19,0.786869175708244
16711422,7303023,263172,10329501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.17049733390285932
16711422,328965,10461087,6184542,3636109,14082796,8300723,16514556,0,0,0,0,0,0,0,0,0,0,0,39,2.589639921419079
16711422,1971820,14440781,14869485,9348037,11966346,5590928,5983556,0,0,0,0,0,0,0,0,0,0,0,17,0.7993086350825478
16447722,16244061,1972759,1583140,923935,7169625,10459526,3952474,0,0,0,0,0,0,0,0,0,0,0,13,0.4959541272524202
16711422,16054008,16445264,2171427,4351941,10002870,263171,6184800,0,0,0,0,0,0,0,0,0,0,0,16,0.883152750443109
16711422,985352,8672066,459737,12098434,14869237,121,7939867,0,0,0,0,0,0,0,0,0,0,0,22,0.7199298725691394
16711422,2105636,3699167,6382695,10461862,5460819,14080219,14540510,0,0,0,0,0,0,0,0,0,0,0,61,2.577251497098271
1645860,14304058,12923174,16382200,16576633,5658973,8332576,14256758,0,0,0,0,0,0,0,0,0,0,0,12,0.6295934934771036
1249582,2628631,1905948,6308666,15703096,16447993,462253,5519152,0,0,0,0,0,0,0,0,0,0,0,21,0.9138260631818738
1711670,14409186,5265272,10002093,2699886,1706775,6123706,16645629,0,0,0,0,0,0,0,0,0,0,0,23,1.3545057825457671
15265531,16381941,1126752,12687741,7757648,9744337,3287075,5075356,0,0,0,0,0,0,0,0,0,0,0,35,2.3415561654567476
16645629,15791352,3100057,10199988,2171427,197379,15724784,5534396,0,0,0,0,0,0,0,0,0,0,0,16,0.815429321777197
16645628,5328975,13018742,1644824,16710910,4627302,13261136,14804962,0,0,0,0,0,0,0,0,0,0,0,17,1.0634935781358748
16514043,3154972,1711395,5854275,2890016,5002072,2173989,5589582,0,0,0,0,0,0,0,0,0,0,0,14,0.799471569286218
16711422,3223857,10724259,6184542,1985455,14279155,8099797,4944584,0,0,0,0,0,0,0,0,0,0,0,10,0.15247302790781625
1450043,5527142,16711422,8618883,14935272,3554127,10133420,7765391,0,0,0,0,0,0,0,0,0,0,0,17,0.9419242662744254
1450300,5527142,14647604,16645629,14706730,14803943,3554127,10067627,0,0,0,0,0,0,0,0,0,0,0,23,1.30537498534801
16711422,8573163,1513239,2236192,10395294,4810095,6250335,7250612,0,0,0,0,0,0,0,0,0,0,0,23,1.20019428963314
8411188,16711421,4215657,12685924,3943710,2569280,5850141,3292754,0,0,0,0,0,0,0,0,0,0,0,26,1.350699716020008
16447992,3961059,11773569,14609382,8023116,13814925,14739696,4156582,0,0,0,0,0,0,1,0,0,0,0,20,1.036110707398361
1907997,5263439,3355491,13695224,15921643,5662308,11312785,9415081,0,0,0,0,0,0,0,0,0,0,0,13,0.7086098635178668
16711421,15135481,15525507,8043489,591621,13082997,9685993,16645886,0,1,0,0,0,0,0,0,0,0,0,18,1.0557500697369173
1450043,5527398,16711422,14935529,3554127,8618883,10133421,7765391,0,0,0,0,0,0,0,0,0,0,0,9,0.3887470530829217
16645629,1776411,11986936,1389139,2907274,9326411,11574417,4222692,0,0,0,0,0,0,0,0,0,0,0,10,0.613617236762946
4678267,7904952,14870507,15921903,7040062,2438465,9868616,2043426,0,0,0,0,0,0,0,0,0,0,0,50,1.7114769902752927
16711422,228,328965,10263708,14935036,5592557,6381921,10855925,0,0,0,0,0,0,0,0,0,0,0,13,0.8376489578208556
15592941,12164736,328965,333170,7105644,9870525,14014174,4542611,0,0,0,0,0,0,0,0,0,0,0,28,1.544464287527541
16316664,3355491,13907761,6184542,11442584,10197936,5724030,14277088,0,0,0,0,0,0,0,0,0,0,0,31,1.2807854208114748
