color1,color2,color3,color4,color5,color6,color7,color8,AT&T,Amazon,Apple,DocuSign,Intuit,Linkedin,Microsoft,Netflix,Paypal,Walmart,Xerox,Zoom,eFax,url_len,tld_char_score,text_len
1578258,1053982,7555910,1449242,1773079,4477528,4936529,5787477,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.3191142963462799,169
16711422,9875885,8686994,11582595,5073008,4942951,7116646,8692814,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.4987834021648729,148
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4394742379624097,177
16711165,12705495,266578,5722445,3419689,11771023,4295762,15001581,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.7756960075294432,1366
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,1.4394742379624097,211
16711422,197379,15349030,12162964,6184542,16098204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.760881615658976,81
16448250,5395026,1776411,9415878,10723228,14739438,15989748,4279511,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.3464096675392986,728
16645629,5129795,1510668,12099464,2034960,9706517,1120548,3431548,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.9922370094610763,465
2434340,1778469,1646880,5989738,9870752,16382457,14672614,11286322,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.6398198602433318,17
16513785,3304623,15988213,7298388,10527405,11574672,13619932,1448742,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.0615466129824367,358
16711421,14855765,460293,5285337,13692666,6969680,12685365,15519849,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.855017694389027,633
16711422,3173797,14050866,10584495,10801477,197122,2237737,15855090,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.8296195922795633,294
12356458,16711422,11689076,11759459,11226240,1646375,3566309,15594489,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.43690481580342855,96
3830951,16711422,15987959,8167619,16176730,2170656,5472943,6384223,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.8610956448211728,540
11909826,15790579,16711422,1390168,3026478,5135470,11939141,1719665,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4320760083127768,154
16711422,4351941,10003385,14212328,197379,2171427,4611202,11184810,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957,978
16711422,16316666,2961045,16240720,7167581,1447961,9214661,5131914,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.666687975264973,427
16514043,2039583,4868420,11376767,11763014,10461603,14277339,14343131,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.3603450528286225,528
16711422,3172947,15659506,10132122,3158064,14805991,9088672,6381921,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.6026647305456043,360
15656918,3945768,11031338,4555072,14403744,11969672,14871521,6450123,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.3249071268630157,460
16645628,16514299,16514044,6645092,5858678,16645373,2632495,8233160,0,0,0,0,0,0,1,0,0,0,0,0,0,19,1.6344129977949313,151
16711422,526344,6381921,16776703,10526880,2975477,14213101,8559553,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.8238939432638896,1385
920845,7887692,11901064,14867414,11833500,1645088,2364700,7099998,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.41175984668445464,426
16711422,15790579,10401224,2171427,4351941,6119265,723466,11315881,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957,1735
15658733,2763048,14505824,7429197,11835526,2892070,7427421,13620706,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.0583759918844684,146
16645629,2964041,5594987,5921370,328965,13338473,7771323,14672618,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.2151636069582124,237
15528955,16711422,9748213,7579887,1777707,4817094,5462632,16448507,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.3621724870010348,231
16447733,11836556,14060178,9325148,7494994,1711656,13951725,4940417,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.1701343249041318,682
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1.443723495108618,211
16118763,16176984,992027,2893607,10436392,3436882,13344356,9510933,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.5869999292230894,123
16711422,8025715,3036774,1381653,2907218,1254965,2511690,11054954,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.8700469929177053,574
16711422,592137,6184542,10526880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.9336459329970586,117
16711422,328965,6184542,10461087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.7463844018832994,244
595519,1718564,3568210,2379581,2643562,16711422,2182230,5086297,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.371668772153325,322
1052688,16448250,3371714,8868423,10526623,7905491,12767974,13000523,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.990650992254335,262
16448250,1192643,9651774,11642271,14870252,14957358,5067625,15857396,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.871547687106935,444
16645629,131586,10197658,6776422,2900389,14804210,7704280,14500220,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.4472513042175406,677
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4394742379624097,172
16711422,3355443,10461087,6447714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.42743144232820657,28
15529466,16316659,15332067,8671298,12691062,9353097,2892056,10394524,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.887454975505693,176
16711422,15037752,6908265,3355443,11316914,16102031,14079961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.849611403825093,209
16711422,3085585,11572366,8604741,1707796,4486133,1053223,15001321,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.9583446064489893,139
16448250,14375995,14387018,16312672,11158061,1251880,14740724,4332566,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.0844266124767603,144
16711422,15922164,5594469,9217716,1908255,10658980,14145752,4946882,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.486181953219893,816
16711163,3158064,15973585,15133938,15520639,3767251,12033157,6773073,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.8156798896882809,495
16711422,11861333,197379,9868950,6513506,8896064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2.126943256582217,104
15592941,12033666,328965,333170,7105644,9870525,14014174,4542611,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.2580745971787313,676
16250871,1842452,725274,1448727,5066061,4286873,10592673,1654135,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.4060815829106643,415
1381653,4342338,16185078,10526880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.7836582587248402,58
394243,16448249,7559491,1185054,4936837,11312270,4746035,3023719,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.6175861990327539,1549
921102,5451665,12093824,16645629,7180993,9848387,4478610,15001073,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.556260475155145,209
16381939,7429443,3352593,12164726,4610941,14147299,8036541,5784603,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0.951318960308854,296
16711422,15198185,1250067,6052956,10723227,11645883,228,6250336,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.034185126776406,200
10197915,1918325,9342866,7895160,4348536,3618615,7634831,4680246,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2.9442687610299414,39
1777962,16185078,1907997,3960217,14146784,9546696,13645379,9679716,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.28959314213760495,613
15987958,5673814,16711422,4859806,4802009,5391280,15356578,2706731,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.8851274777438962,149
16316664,16576626,15066600,394758,1842215,10789793,5658732,9805235,0,0,0,0,0,0,1,0,0,0,0,0,0,46,2.197992890011599,301
16710904,16119542,16244045,9520960,12164747,11938607,2301984,12802899,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.17806622110590048,1304
16185078,15707457,15922163,3767100,3158064,7103839,1385155,15791353,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.7954902105751527,807
7105124,16711422,2762790,6970730,3943739,6053215,5922398,2505529,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2.3020987116777842,96
16711422,6794221,13887481,3223857,2828329,10658209,6052443,6644836,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.190600790263994,155
16711422,0,6513507,3827361,6526138,10461087,3173857,13096675,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.3964121043401447,651
15790319,15658992,15724783,15790064,12632254,12697790,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,1.5719994420364878,229
4217473,7772877,1781575,5733562,1051916,2296851,13754341,2637409,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.3593941476159248,144
16645629,16185850,3041448,1513239,8434093,6642522,14434865,6527943,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.7996168646955109,345
6316647,3487806,14736601,11245974,3881797,7823857,9729907,11972785,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.904967598933463,165
14610429,16711422,0,1908513,9740457,5725795,7237230,10197915,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.7046684586127907,254
16514041,12638057,5407029,12296301,3626784,6775636,3566762,3289389,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.527580868642585,1193
16711422,3223857,6118749,10592673,5681139,2249148,14018296,5075913,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.5928257123571967,205
16711421,15922421,3765481,3636770,4825390,4022700,7631988,8888269,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.5542762894496565,263
16382200,1644568,12296846,1710883,7625549,15723501,14804456,5199717,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.7893807497160628,610
2775683,16645371,1258328,14341592,9127483,9279908,12819335,14540771,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.7588719391943085,207
16120062,16645629,8086857,3631851,16580093,12037024,1972502,8622029,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.6960023092959209,161
16711422,3699167,6382696,2105636,10330535,5460819,14211549,15066854,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.3358993866079771,108
6724560,16711422,4021646,13492208,7697781,10600930,16317177,10263961,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2.195001728222869,385
15330029,16711422,4946084,6656700,1786992,13934165,1523046,7697781,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.5160674119089352,737
15724527,131586,10526880,6381921,15297402,15651798,15508396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.0507218790408628,73
16579836,15724786,3764447,7245525,6777456,14176576,2828149,15843139,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.4952438001610683,318
2631206,6117462,10786703,15526375,5138818,1911871,7903932,5585197,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.6702443299551362,57
16115935,16624011,5924492,13997951,14540771,15067366,5471075,5741168,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.1759811248856977,317
16710906,13937541,1313803,7756362,4934994,4528413,8666435,7480618,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2.2288766982053607,658
65793,6645093,13882323,6382177,6250079,2040095,5068656,2368292,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.994690964013235,1202
16382457,14738922,15527405,10334914,15657966,3504630,328965,10304827,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.4915351066619063,206
16711422,5063748,10854045,2249404,14739445,12475993,8165591,4944328,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2.636383903690481,310
659225,989202,2562068,5331562,1708308,9739687,5070668,5809995,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2.9189137447684246,318
16711422,986638,589955,7625036,4611712,2698033,10723229,2566440,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.1977086493941345,442
16711422,0,855826,6710886,10329503,6119265,11579568,14277082,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.133647274397859,88
16711422,0,15464189,5921370,12882027,8038349,6185574,2369063,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.1106208010430723,327
15066332,14211551,14407385,14278358,526344,1122509,10987163,6513249,0,0,0,0,0,0,1,0,0,0,0,0,0,20,1.8718671475227588,154
13490665,8296907,6972766,16315886,4609908,12100993,3155740,2500660,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.9776617188197165,380
1643279,1709591,7166030,5984853,10848109,660816,5584685,5064800,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.3254251970279585,188
2039583,16514043,1521551,10066329,2973672,9150911,4414354,8020289,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1.9295464638696407,239
16711422,15263979,3091500,3960229,12690573,4825501,6579043,3966852,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.4803759086243244,764
16382456,11443589,8874840,2500228,723723,15001325,13026739,8822466,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2.1522951878636625,1819
16711422,2976418,5086962,14871028,4293319,65793,16381946,3938465,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2.302854373890124,110
16250868,2579360,65793,9575710,14280175,8627142,528935,10657694,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.481065024309787,265
16250871,1315860,15283024,15984360,10787989,6905170,14013916,5398391,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0.8895810309975971,202
15592941,12164736,328965,333170,7105644,9870525,14014174,4542611,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.8418718315130174,677
3946809,6126129,6498870,15000804,10855580,14875854,13949025,9933134,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.6619320171159003,1703
16711422,6920181,12236724,7237230,9220090,4160438,13820156,16711679,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.8890264971607067,89
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4394742379624097,165
16514043,15527666,131329,12679286,10825508,16054006,12740710,16314868,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.4952487876145397,84
15790320,2105376,5197647,15348515,11513518,15284810,3698387,5001041,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.2934669662320464,705
2775657,16316406,15719524,15593714,9872554,15349543,196611,12754279,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.1689653240094544,24
15987697,3306083,15922422,11774356,13157551,7627856,9937578,657671,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.2036307200463436,705
16514043,3764703,12097666,5395026,14147568,789516,4087465,8493261,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.8702455779647649,405
16711422,15922167,10200246,4417477,2171427,197379,6250851,13342561,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957,1460
16448250,16108883,11547692,394758,11509642,14111294,10849604,15116967,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2.4380996742951684,662
16645370,3477555,658976,9191046,15848010,460293,3433111,7217754,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.4435468140594382,333
16711422,2500134,5329233,10461087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2.593231344263362,152
1842204,15310401,16316664,4408644,7363910,3224114,12549937,5652259,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.27790873154923007,119
1317162,65793,4151167,3486049,3150900,16645629,8796811,6170217,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.3177229974443188,380
1052431,3897435,6577753,15461096,10591382,1384472,16377937,2314557,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.5131226835603915,145
16711422,13823221,1974837,16316408,12382699,3833190,10015456,5134703,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4443085677787117,740
16052715,15068387,14936302,6381659,5333106,15263207,2828841,6184798,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.755354668737861,103
16514043,10526106,6578266,1052685,15724787,5398380,10986150,2040609,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.0781275737745009,360
1185306,2300955,2103579,2172195,7086358,8292759,5462627,4736324,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4309857632558947,318
1450044,5527142,16711422,8618883,3554126,14869479,10001834,7830926,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.5464248542565746,65
16711422,328965,10263708,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.5017434097257591,215
8928571,16053492,3289136,2039840,10297370,14990013,11966357,13193035,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.4535451798248584,249
5335427,8750474,9930366,9012616,7104363,7497826,3025190,16645629,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.5933878323472042,212
2778101,16645629,15244370,5658724,2631471,8820926,923081,14475758,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.7392754044118548,480
14084325,4933966,13555168,6510667,9414844,3353634,16645629,10655886,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.489976588934972,363
0,16579836,6184542,10526880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.43690481580342855,71
15725044,16711422,3765737,6665539,1974050,10726071,7697781,6053473,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.333564414619731,204
16711422,3699167,2105636,6382696,5460819,10264486,14211805,14869475,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.8307534671621758,103
13622508,16316407,1249036,7576514,856865,7428941,11705739,1906202,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.9920729160463215,115
12033928,7560513,15128261,3812894,10191960,5068128,5390375,13811624,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.5757736310464544,22
16711422,11845843,14936047,2634562,9937846,4937832,16316921,7700365,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.7198585960428839,173
15592683,3815994,14311990,7231060,15389911,12751751,14660267,7507427,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.6177019546182057,339
16579836,15724786,3699167,7179989,6843247,14111040,15843139,3684687,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.48966013412635345,256
16711422,2434341,4414354,8438239,15199733,10395294,16449020,6250335,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.7575836331891044,343
526369,2098719,16711422,590337,5279940,4479106,2569070,4615515,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.8686517977707093,243
16645629,4659335,3355443,1514785,11965316,14671592,5594765,13981509,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.2721029743428045,501
2302763,1840660,2235422,7776564,922383,16316920,14803426,3816261,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.4306923268294438,105
2172210,4409426,3551032,3685707,4161240,16448250,10264485,3553591,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.386827899557158,342
3174335,5551076,1787224,12903152,2038552,6510669,5144250,12553878,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.7396474967498796,17
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.0409415029422961,175
16711419,13161699,10524557,860828,9456447,3090983,10003896,4547206,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.8690720000775028,173
1119012,14318703,8277600,4543347,12019041,16711165,14845847,2830442,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.1587644873264051,110
2434341,4605510,13325392,11579054,15768227,14474460,7426902,13535118,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.7375997219567134,317
16250614,3822132,328965,5197647,10263708,2907930,9543820,14080981,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.5952783592259719,825
2572626,16514042,8229536,5072249,14212836,6841432,11314328,14048571,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.9888718713807984,372
16185592,2312084,1522569,2304301,9544128,16053492,13751772,6059436,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.961617044456901,268
1316633,1973532,16645629,1776155,1842974,3559578,9804962,6381664,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.068300096924,348
16711422,3699167,6382439,2105636,5460819,10264744,14146013,14869475,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.3027262151147014,84
16711422,15987958,3765481,4825390,9214905,5597076,7697781,9211020,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.2807332497216186,278
16711159,16240975,10698553,328964,11377808,13521997,11309369,15784932,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.9280892976820064,495
16119284,16241222,2628378,7434348,4951160,11443854,15349029,11900215,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.038019316738463,340
16711422,328965,10526623,6315871,16043855,14173238,2763562,16111578,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.8552924406098914,947
16711422,228,328965,10263708,14935036,5592557,6381921,10855925,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.8112099550178957,210
16448250,3223857,16120058,4359879,1915727,13146207,16514300,7252183,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.7162169032019015,1334
16711422,394758,10263708,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.241342587201798,164
16711422,2238768,16251128,15424316,5199196,16443216,14804456,10002084,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.8458074706637358,322
16447734,15989242,2369062,14837585,5202534,13471097,8955560,5921884,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.2026415448993777,697
16711422,3223856,6315356,10920349,8633716,10999445,12773041,13485981,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.035644355950234,167
16513785,12178923,9417421,5332844,10143207,11510159,2765368,7364173,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.3579204038714108,389
14541798,6125189,16053472,1511440,8689057,394885,11182743,7035990,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8243893772198339,1305
4810850,1717800,3027485,10985340,2575687,6381380,9083275,4737067,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.4993850796487098,334
16250871,10727886,12638438,15001318,11779797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.9017783699430465,116
16711422,14514756,1184274,7428686,12900849,8890840,4615573,10403562,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0.40813026251087114,792
16382456,14608370,1192545,7772618,3892385,11250539,460550,8297540,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.6305580310094814,1386
15724527,16510833,263172,10462640,5789783,10723735,3027571,14540515,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1.961776188487871,85
12443897,16050649,8499677,7822405,12230523,2431764,1320514,4547467,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.2755860138502018,193
16711422,2168339,9839380,7298901,10067621,14278114,852997,6381151,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.0747547477076764,143
16579836,15724786,3764447,7245525,6777456,14111040,2828149,15843139,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.2890444492734539,334
15198960,16174406,16711422,1520500,6050636,5134962,13282636,10067884,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.849020689307065,256
1843239,1052686,5263700,16514042,8957243,855566,5263438,2236450,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.6421705207577733,291
16645628,329696,986895,4267251,15785701,7223796,9782590,1842491,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.360691216788631,600
1912649,3230829,7823691,16250871,10587257,9476258,10822682,3358289,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.0828864405549057,602
16711422,16185594,3570639,921102,11508103,7037533,6987227,10403816,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.648076902487472,447
16711422,197379,10461087,6316128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.790887980479792,638
15592940,5413576,11775145,3899825,15357481,1973533,14608110,2367778,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2.699309165281709,1049
1908773,16711422,460294,4807537,9002578,8821675,13752028,13800539,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.5144252000018475,128
15987699,15218467,11224101,7939865,4726807,7425108,5184800,12683113,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.8205938101303492,172
16711422,1644833,2761503,1840667,14474720,5660014,10330024,6640968,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.5652915915714654,371
16711422,5063748,10854045,2314941,14542068,12475993,8099799,4944585,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2.109494709326657,310
16711422,2105376,6661841,9652538,10592159,4031932,14019318,4360640,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.2909457885167781,2232
14803168,9279954,855051,12755091,1448984,15197936,12232113,6314325,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.4223484862255957,20
16711422,1588353,3436526,11654905,9618934,8563931,4021653,16514557,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.837006391607754,57
2039068,5792622,7626069,10393744,13161691,1384233,9938351,15394788,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.8291775998512443,261
15126690,4199179,9607074,10592393,6908236,9080915,6384248,9603733,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.6578503278181058,145
16645629,15988215,0,15131621,1254208,16448507,6250078,2905490,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.6478633698537317,803
2179963,16711422,7844036,3760774,14738409,5018791,15264233,7044505,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.1425940784876463,2
16711422,263172,10461087,6250335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.1704178928501423,275
0,16645629,10526880,6250335,9473936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.4814165025304433,1584
16711422,5882730,2368548,3372526,6006995,14150642,6316128,10526880,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0.9408350258832094,224
14481364,4092748,65793,8892806,16119792,5903051,8749695,14638133,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0.3022723317467313,194
16711422,10526886,855573,6312528,6712434,6114897,3155754,3812395,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.6630748962971454,168
16514043,5612256,3355443,14543347,7500402,11378832,5396839,3768030,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.4561186244594237,198
16316664,1776411,15361324,10790275,7039078,15792630,7379905,14149614,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1.4387209938574788,935
2829099,465029,16448250,15067122,9473936,10526880,9410504,5987163,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.7522479853855,68
16711422,4157335,2168335,8083510,12427379,66019,8558001,3698508,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.6499512888160852,1096
10264226,16513527,2298637,10524044,7364949,5466252,10330270,13882841,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.3016980819835227,157
16645629,15659251,2038808,6971219,10788238,2303530,5856869,9871017,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6401308770970348,503
16711422,2105636,6382695,3699167,10395813,14080218,5460819,14737889,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.7108535590700618,161
5816051,16711420,7464527,13561079,13999963,16049750,525830,15023913,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.3780478789593953,853
16711422,328965,10197915,228,6184542,14803452,5526764,10724341,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.2621748625937323,121
16711422,15856630,2105892,4478846,9608887,10790042,4680129,460551,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957,1729
