color1,color2,color3,color4,color5,color6,color7,color8,AT&T,Amazon,Apple,DocuSign,Intuit,Linkedin,Microsoft,Netflix,Walmart,Xerox,Zoom,url_len,tld_char_score
789258,5787462,15327443,12296065,14806746,8823487,13425381,13196879,0,0,0,0,0,0,0,0,0,0,0,8,0.3272478466452815
16645629,2437954,3623518,15296839,14146011,10134957,7426880,4010281,0,0,0,0,0,0,0,0,0,0,0,16,0.6962357808325466
15527143,4957258,12336947,14308940,15191624,14323310,11507250,2171168,0,0,0,0,0,0,0,0,0,0,0,27,1.4402199121549117
5816051,16711420,7464527,13561079,13999963,16049750,525830,15023913,0,0,0,0,0,0,0,0,0,0,0,24,1.1858793269356274
3504298,16645629,2102105,15972678,15527405,5280960,4165055,14147817,0,0,0,0,0,0,0,0,0,0,0,8,0.3819567209931682
1450043,5527398,16711422,14935529,3554127,8618883,10133421,7765391,0,0,0,0,0,0,0,0,0,0,0,9,0.3887470530829217
16711422,5063748,10854045,2249148,14739445,8099799,12475993,4944584,0,0,0,0,0,0,0,0,0,0,0,73,1.7389582933667858
16711422,8025715,1578260,6957603,2973011,4089714,2511690,924199,0,0,0,0,0,0,0,0,0,0,0,7,0.17049733390285932
16711422,6920181,12236724,7237230,9220090,4160438,13820156,16711679,0,0,0,0,0,0,0,0,0,0,0,23,1.388364474670598
16711422,4296662,15352922,16044773,3570668,3486521,14279151,16317948,0,0,0,0,0,0,0,0,0,0,0,29,1.8745083264835811
1645860,14304058,12923174,16382200,16576633,5658973,8332576,14256758,0,0,0,0,0,0,0,0,0,0,0,12,0.6295934934771036
16711422,1966788,5882730,2302755,1777192,10526880,14149357,6381921,1,0,0,0,0,0,0,0,0,0,0,18,0.8249276567766259
16250870,12561040,14014427,2894891,15067623,11120050,7628121,11251372,0,0,0,0,0,0,0,0,0,0,0,18,1.0527022784240072
16711422,2500134,5329233,10461087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.9540478319460954
16711422,394758,10790052,5987163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.3728270362977801
1774351,987421,1576212,6838347,1252120,16645372,7102310,9934483,0,0,0,0,0,0,0,0,0,0,0,21,0.5707423810906963
15987696,11157044,526344,11444124,2838914,13687006,10003894,13390664,0,0,0,0,0,0,0,0,0,0,0,14,0.41728389362784885
16645369,2830927,16186104,16110047,14871538,15520898,3833040,11510163,0,0,0,0,0,0,0,0,0,0,0,33,1.7364055678100505
16579836,2171427,15396080,6513503,2171167,4351941,10133938,11250340,0,0,0,0,0,0,0,0,0,0,0,16,0.883152750443109
1974309,16711422,6119009,10329503,14211289,10395294,15001061,6908265,0,0,0,0,0,0,0,0,0,0,0,16,0.6681371421104226
16447991,12295562,8998972,13751255,4203807,1843238,1255952,11051172,0,0,0,0,0,0,0,0,0,0,0,19,0.7466018980704852
16645629,65793,10262936,5921112,14015456,10397360,14474204,14764866,0,0,0,0,0,0,0,0,0,0,0,13,0.804052100153336
16711422,16184826,1842204,5526612,10461087,3564969,9674935,6054356,0,0,0,0,0,0,0,0,0,0,0,21,1.4182960504488573
928107,16711422,1454988,16383740,14824744,16710140,15331062,12988452,0,0,0,0,0,0,0,0,0,0,0,17,0.8762299545952955
725792,3156774,6051405,4293208,16578278,2764332,5396059,2499365,0,0,0,0,0,0,0,0,0,0,0,14,0.8595668183701446
8460046,15527148,4858913,9652036,10854045,14237490,9393496,9937066,0,0,0,0,0,0,0,0,0,0,0,11,0.677413162243334
16711422,3174591,14674164,6645093,7577038,10329501,1052688,4816832,0,0,0,0,0,0,0,0,0,0,0,20,1.0222587915560808
16711422,3570356,1523553,460551,8036799,14542573,5329233,10526880,0,0,0,0,0,0,0,0,0,0,0,27,1.3720919189095386
16645372,3355443,15125969,7559512,10854303,11364195,14136498,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7975059042307584
11909826,15790579,16711422,1125187,3026478,4548744,16382714,6184799,0,0,0,0,0,0,0,0,0,0,0,13,0.7698191808798251
16711422,12489324,8675653,228,10976084,4401687,5456420,14335138,0,0,0,0,0,0,0,0,0,0,0,12,0.698962416398889
16711422,16185085,10922419,12972267,12238278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.764066972904208
16448250,1192643,9651774,11642271,14870252,14957358,5067625,15857396,0,0,0,0,0,0,0,0,0,0,0,22,1.0473677809160327
16645629,5408191,394758,16104769,2441823,10592153,6315610,14079959,0,0,0,0,0,0,0,0,0,0,0,15,0.8552516968535777
16711422,13511538,6974058,11184810,3684408,16311276,14779052,13845121,0,0,0,0,0,0,0,0,0,0,0,19,0.8164768439988976
16645629,2964041,5594987,5921370,328965,13272938,7574714,14541285,0,0,0,0,0,0,0,0,0,0,0,11,0.3404290416148359
16711422,394758,10461087,6184542,245,15000830,5329400,10658555,0,0,0,0,0,0,0,0,0,0,0,13,0.5095343166743923
16711165,3372751,15199734,3239869,9722708,3803275,11040428,7577048,0,0,0,0,0,0,1,0,0,0,0,7,0.17049733390285932
16448250,13016957,5985359,8328974,1577485,14607075,16119798,14860179,0,0,0,0,0,0,0,0,0,0,0,10,0.3128271445359572
16711422,16120061,3355443,4868682,3173614,10460573,13792811,9282497,0,0,0,0,0,0,0,0,0,0,0,18,0.9758721261006074
1322050,3168899,11838598,16381941,8474173,526857,2760473,12900588,0,0,0,0,0,0,0,0,0,0,0,26,1.290629130904121
16711422,13166326,197379,16310875,6198890,6337762,15792116,12099706,0,0,0,0,0,0,0,0,0,0,0,9,0.34194076199256357
14145493,3041684,65793,7234132,13427946,10995416,11574917,3488319,0,0,0,0,0,0,0,0,0,0,0,6,0.2145447766684888
16513014,2115635,6861966,15267052,4942168,5677946,10697303,1842984,0,0,0,0,0,0,0,0,0,0,0,22,1.1900652579406636
16711422,11640210,15135985,7297874,2370100,1642763,14606822,5331314,0,0,0,0,0,0,0,0,0,0,0,17,0.7367672106105777
16711418,6579300,986895,2045538,2692129,1383222,6709860,3695779,0,0,0,0,0,0,0,0,0,0,0,17,1.2984616881209794
15458264,12884101,15719906,10495346,13752027,9459775,10133410,12801659,0,0,0,0,0,0,0,0,0,0,0,17,0.8694238935898828
15592941,263172,5859393,10527388,15263977,7966806,12502960,10461088,0,0,0,0,0,0,0,0,0,0,0,25,2.0654655673522293
16711422,1192289,3630485,14871024,11583441,9415363,394758,6127418,0,0,0,0,0,0,0,0,0,0,0,18,0.9109016498605449
16579578,11611262,2168852,15979080,11092270,16645117,14003542,13517213,0,0,0,0,0,0,0,0,0,0,0,20,0.989662780769953
1973520,16711422,6906711,5400446,9604998,7304307,1513495,1184276,0,0,0,0,0,0,1,0,0,0,0,18,0.7759116370124584
16382457,985864,2249139,6444621,10918538,131330,14052654,14146530,0,0,0,0,0,0,0,0,0,0,0,12,0.6933252933163268
2103574,12098179,7888719,15918554,7089188,7955301,10255966,14531997,0,0,0,0,0,0,0,0,0,0,0,17,1.2095150005701256
16579836,15724786,3698911,7245524,6909041,14111040,3421275,15843139,0,0,0,0,0,0,0,0,0,0,0,15,0.8981097442772497
16711422,4486134,2500134,10789795,14019064,6334947,6052956,10467322,1,0,0,0,0,0,0,0,0,0,0,22,1.1397297358117453
16711422,3699167,6382439,2105636,5460819,10199207,14146013,14935268,0,0,0,0,0,0,0,0,0,0,0,14,0.9276410892964402
16514043,11837044,460551,6774871,9936561,14014169,6513511,9936023,0,0,0,0,0,0,0,0,0,0,0,31,1.6164423529896366
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.7233303742859281
16711421,3023128,7427393,8885932,10589574,2300961,6913696,6117210,0,0,0,0,0,0,0,0,0,0,0,19,1.0479721896749126
131329,6643656,12754799,8019020,15719364,5195422,15911256,8425436,0,0,0,0,0,0,0,0,0,0,0,13,0.7337307080602544
16711422,0,6513507,3827361,6526138,10461087,3173857,13096675,0,0,0,0,0,0,0,0,0,0,0,21,1.0889517900018546
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.7233303742859281
16579836,16378446,131586,8423050,6842469,15461869,10526616,661537,0,0,0,0,0,0,0,0,0,0,0,15,0.53412627264386
14220797,16579321,14939129,7428424,12621682,3087895,132331,4680929,0,0,0,0,0,0,0,0,0,0,0,16,0.5926807693906313
16250612,15265265,3239341,12551779,10117695,10074320,14739428,10268586,0,0,0,0,0,0,0,0,0,0,0,16,0.8773425815879321
16645629,3289650,10790051,6381921,12374890,3893406,7248835,14279402,0,0,0,0,0,0,0,0,0,0,0,11,0.3186208005832658
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0.7233303742859281
16711422,394758,10263708,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.081065314458671
16711422,460551,10461087,6184542,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0.7816498508086345
16251387,1777707,4941454,9871278,7503765,11780048,3882826,0,0,0,0,0,0,0,0,0,0,0,0,14,0.450454562826254
16645629,8110280,10657948,6576981,16120825,15463672,16446969,4806001,0,0,0,0,0,0,0,0,0,0,0,19,0.9433068553228883
16645629,15988216,3231643,6184028,10003128,10526622,1710361,1579315,0,0,0,0,0,0,0,0,0,0,0,17,0.9270465093144683
2241865,3038334,16645629,15396336,2376285,6855615,15054154,5023058,0,0,0,0,0,0,0,0,0,0,0,20,1.020702368293688
15592427,7892590,11769988,2039583,13874870,10121841,15645323,0,0,0,0,0,0,0,0,0,0,0,0,15,0.8058273847822248
16711422,2910018,3289650,10592673,6184542,14608353,9285272,6656116,0,0,0,0,0,0,0,0,0,0,0,17,0.6105123828973426
16645629,2236962,8089960,8790293,13477252,16119546,14999521,16106610,0,0,0,0,0,0,0,0,0,0,0,17,0.8642961154947788
525315,3874341,8078413,15786186,8474941,13081717,6368308,12355470,0,0,0,0,0,0,0,0,0,0,0,8,0.2328968096561675
