color1,color2,color3,color4,color5,color6,color7,color8,AT&T,Amazon,Apple,DocuSign,Intuit,Linkedin,Microsoft,Netflix,Walmart,Xerox,Zoom,url_len,tld_char_score
16711422,8804300,4269232,5978297,664413,10841561,9932481,14672618,0,0,0,0,0,0,0,0,0,0,0,23,1.2009446946084963
16711422,3699167,2105636,6382696,5460819,10264486,14211805,14869475,0,0,0,0,0,0,0,0,0,0,0,13,0.8838580562759369
15200247,6788824,1651286,5538758,16579313,2571614,15978827,4547468,0,0,0,0,0,0,0,0,0,0,0,36,2.037693478206787
16711422,14543856,3561079,4483012,9020352,14845503,11057888,6720147,0,0,0,0,0,0,0,0,0,0,0,15,0.6315749284593685
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0.7233303742859281
16711422,9539985,197379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.511041730840273
15000804,14932342,4824904,11877681,13849674,13997928,11507250,2105375,0,0,0,0,0,0,0,0,0,0,0,11,0.6416346017190844
1053798,16645628,14060373,10177594,14564536,14871027,4152724,16114411,0,0,0,0,0,0,0,0,0,0,0,17,0.662450634316792
16711422,3355443,11704213,3702564,6250335,15349287,14543322,4342515,0,0,0,0,0,0,0,0,0,0,0,20,1.2758530124389136
16645629,6196671,2368548,4744599,14607856,5921370,10395293,5996208,0,0,0,0,0,0,0,0,0,0,0,10,0.29868357363621756
16645629,16185341,4938995,7510001,328965,13804416,6543520,15418848,0,0,0,0,0,0,0,0,0,0,0,7,0.2711773258182422
16711422,14541286,9608877,6452361,7307155,16448507,12107977,0,0,0,0,0,0,0,0,0,0,0,0,43,0.6155642916748311
16250613,99,157,460551,10329501,6250335,5400502,9477061,0,0,0,0,0,0,0,0,0,0,0,22,1.1567622947631713
16645372,1779769,8233952,12112114,6446409,10206192,4808052,2762015,0,0,0,0,0,0,0,0,0,0,0,19,0.9435174610366864
730454,16316664,6078944,1192820,15117387,2903683,14803945,7039592,0,0,0,0,0,0,0,0,0,0,0,13,0.35526977037006546
3035302,16711422,2371207,14607339,9280703,5993654,10132122,11385306,0,0,0,0,0,0,0,0,0,0,0,15,0.4794608215513494
16250871,4802888,14606308,3300514,3684407,15355431,11184551,3956035,0,0,0,0,0,0,1,0,0,0,0,79,2.57849965696784
16711422,263172,10197915,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.30007245152529594
15657958,14475237,14475993,14736606,2844082,1512982,6710886,11576974,0,0,0,0,0,0,0,0,0,0,0,68,2.5099488373559664
16382457,5658198,10526880,6205552,14150107,10670509,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.484670515607816
16711422,2566451,328708,7299681,10854557,7578567,4548744,13654611,0,0,0,0,0,0,0,0,0,0,0,19,0.8177020686604579
5915880,16711422,6561243,6300894,9535983,1447446,15197179,11642612,0,0,0,0,0,0,0,0,0,0,0,10,0.7819058190779193
15921906,394758,122,10395293,14278121,6512992,9282513,2039690,0,0,0,0,0,0,0,0,0,0,0,11,0.3505941150205989
16119283,5328974,2368546,4289431,14871023,10526617,8167867,14475742,0,0,0,0,0,0,0,0,0,0,0,25,1.760991767554461
16514043,3764703,12097667,5460819,14147568,723723,4087465,8493261,0,0,0,0,0,0,0,0,0,0,0,29,1.471129938247237
16645629,2313863,10460830,14213097,328965,7368815,16041556,9673129,0,0,0,0,0,0,0,0,0,0,0,74,2.0561263109670196
16579579,1646900,5725549,14080495,15130851,3355769,1315603,10525851,0,0,0,0,0,0,0,0,0,0,0,24,1.5817495988767973
16711165,16185591,7846100,13754860,11573122,5398355,7561556,14456505,0,0,0,0,0,0,0,0,0,0,0,21,0.9927765010127314
16711422,263172,11861333,9934743,6447970,8896064,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.638210963380971
16579836,1448477,16376679,7054029,2104861,15922426,7370190,12100235,0,0,0,0,0,0,0,0,0,0,0,16,0.7217395092787104
16711422,5473260,328965,13207137,6250335,14608379,10073843,15398123,0,0,1,0,0,0,0,0,0,0,0,20,0.7413756127739399
16645371,11969423,923684,8084037,14015447,14803945,4006935,11253163,0,0,0,0,0,0,0,0,0,0,0,20,0.8637021610564162
16711422,2171427,4351941,10068405,14278377,6119008,328708,11513514,0,0,0,0,1,0,0,0,0,0,0,16,0.883152750443109
16382456,14869995,9745468,14195022,4744332,6843465,2698528,9937842,0,0,0,0,0,0,0,0,0,0,0,17,0.6097836212684735
16579579,15528183,2961216,4672096,2760729,3750480,7493958,12033154,0,0,0,0,0,0,0,0,0,0,0,8,0.18637363670875587
16578538,2694165,5543374,15133420,6901301,525061,10525587,5977640,0,0,0,0,0,0,0,0,0,0,0,28,1.4373366145922424
16054265,16382457,1188925,3629464,394499,8036537,8738878,6976169,0,0,0,0,0,0,0,0,0,0,0,16,0.9040393647166594
3610210,5383315,16382457,6172588,14613493,6996347,7757387,2300951,0,0,0,0,0,0,0,0,0,0,0,13,0.6779669902644357
16053492,3372751,15725045,15461612,11710379,6908265,3355443,15329513,0,0,0,0,0,0,1,0,0,0,0,19,0.8972988844228786
16711422,15265778,2843823,12684385,664124,2562580,4424909,7886919,0,0,0,0,0,0,0,0,0,0,0,30,2.045875702989255
15790320,2105376,5197647,15348515,11513518,15284810,3698387,5001041,0,0,0,0,0,0,0,0,0,0,0,17,0.7025567344753338
16053492,3762334,14542316,7317712,7693642,10983301,1910326,3025694,0,0,0,0,0,0,0,0,0,0,0,27,1.7337748228384513
16711422,1655154,2563865,7626052,11967615,14738926,1251861,10659503,0,0,0,0,0,0,0,0,0,0,0,11,0.13039568548262226
16711422,2237995,16119544,10198948,5922662,13517117,14672096,11448239,0,0,1,0,0,0,0,0,0,0,0,12,0.25229825865574684
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0.7233303742859281
15657958,14475237,14475993,14802142,2844082,986895,6710885,11576974,0,0,0,0,0,0,0,0,0,0,0,74,2.070345367853232
16579578,15659509,13866600,657672,8741456,16645117,16514556,7251663,0,0,0,0,0,0,0,0,0,0,0,13,0.5565110149763812
16053494,2565929,16447988,4473927,9151169,11314844,6476907,1446930,0,0,0,0,0,0,0,0,0,0,0,23,1.1510108464171156
16711422,2171427,10199986,4351941,14278118,6119008,197379,11447210,0,0,0,0,0,0,0,0,0,0,0,16,0.883152750443109
16579835,12857400,2973877,14542318,1058644,5377803,1784432,12034186,0,0,0,0,0,0,0,0,0,0,0,18,0.6003197807915601
16382457,9802899,6578782,1841431,6119782,7035489,1909287,9672087,0,0,0,0,0,0,0,0,0,0,0,25,1.4594973906307431
16711422,14478324,9607609,1320842,4543132,6779311,15922933,11712983,0,0,0,0,0,0,0,0,0,0,0,10,0.49322836969827744
11442821,16447993,11382962,12896459,8876895,9535338,13708667,13811625,0,0,0,0,0,0,0,0,0,0,0,21,1.2049898378597212
16579836,16053751,328965,6184542,16448507,4092127,10526880,16645117,0,0,0,0,0,0,0,0,0,0,0,26,1.6858914053862264
15725044,16711422,3699945,6665539,6711404,328965,10133418,7697781,0,0,0,0,0,0,0,0,0,0,0,18,0.7414303914920729
16645629,4351702,14411256,7511523,5067670,10205680,2302754,16645886,0,0,0,0,0,0,0,0,0,0,0,11,0.6236394889253196
16711422,15330287,5744861,4019163,4276545,7239036,3618873,0,0,0,0,0,0,0,0,0,0,0,0,23,1.2334841931686373
16447991,12295562,8998972,13751255,4203807,1843238,1255952,11051172,0,0,0,0,0,0,0,0,0,0,0,19,0.7466018980704852
16579836,2761762,10593448,3158326,6054247,2761509,10986914,13356496,0,0,0,0,0,0,0,0,0,0,0,27,2.061187910909057
5581178,6828168,16444892,4136281,15907712,14303060,5187448,12598838,0,0,0,0,0,0,0,0,0,0,0,13,0.32817998366634954
16119544,16250868,3371875,11903626,7888971,1314829,1719880,9871787,0,0,0,0,0,0,0,0,0,0,0,48,2.0415915983965514
16711161,1186081,4285673,5525574,15650903,5070200,15027170,10198949,0,0,0,0,0,0,0,0,0,0,0,14,0.32741731667480567
16579835,10787217,6906975,6728129,7190620,6138696,2104346,15654884,0,0,0,0,0,0,0,0,0,0,0,16,0.5888207573663025
16711421,789772,11915745,3684919,15196520,7515609,10466120,3166566,0,0,0,0,0,0,0,0,0,0,0,17,0.7047750796950665
1126473,14935011,14804456,5006198,9806510,6710886,1907997,10722713,0,0,0,0,0,0,0,0,0,0,0,17,1.0947619295662483
16120044,4342337,12242807,3496987,10790295,7772737,14933728,5272120,0,0,0,0,0,0,1,0,0,0,0,22,0.8714056576488136
14606046,11051674,12408394,7496275,3419692,8555156,9477193,9669775,0,0,0,0,0,0,0,0,0,0,0,14,0.4480114415526081
16711422,263172,4495586,10657952,6513507,14115412,13887224,15313570,0,0,0,0,0,0,0,0,0,0,0,19,0.8194968815244839
6710586,16711376,3355490,1183242,13355934,11051915,5790066,2562333,0,0,0,0,0,0,0,0,0,0,0,14,0.5132327891538759
4473924,12237498,13035340,15263976,460551,6101110,11115437,123,0,0,0,0,0,0,0,0,0,0,0,17,0.7118159712538903
16711422,3372495,8479065,12425596,4852397,15330806,3370175,3355443,0,0,0,0,0,0,1,0,0,0,0,17,1.0666989873219233
15656918,3945768,11031338,4555072,14403744,11969672,14871521,6450123,0,0,0,0,0,0,0,0,0,0,0,11,0.6917574215027644
16447988,3092271,5789784,12296571,16054771,4225994,14214387,7380183,0,0,0,0,0,0,0,0,0,0,0,23,1.280014657597658
16579579,4017561,2438009,14870510,14191699,8887741,5861041,1713473,0,0,0,0,0,0,0,0,0,0,0,11,0.601691192334893
16711422,394758,10461087,6184542,245,15000830,5395192,10592763,0,0,0,0,0,0,0,0,0,0,0,13,0.5095343166743923
16711422,263172,10197915,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.5365751583098934
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,1.361460126410714
16711422,263172,7365474,10591902,3570934,13260878,13886205,15051943,0,0,0,0,0,0,0,0,0,0,0,14,0.5849150653709566
16711422,394758,10263708,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.081065314458671
16711422,8822974,1974306,14541546,4483268,4940382,2237987,5335406,0,0,0,0,0,0,0,0,0,0,0,16,0.883152750443109
15724788,16711422,528941,65793,11317177,12304071,6052699,10263708,0,0,0,0,0,0,0,0,0,0,0,24,1.4117473558854339
16711422,15001579,2237222,9740723,5725803,3764702,14672096,5921370,0,0,0,0,0,0,0,0,0,0,0,15,0.7212672535180307
16579835,3893130,8628154,12902120,1585222,15069423,7038028,10787983,0,0,0,0,0,0,0,0,0,0,0,11,0.7511410151462543
7960693,2433052,16711422,1452867,4285050,2692645,5466193,1516568,0,0,0,0,0,0,0,0,0,0,0,13,0.4863144813518054
16711422,328965,10197915,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.8906791919535242
16119284,16185079,5341931,2236962,11380389,7500402,6461937,16173398,0,0,0,0,0,0,0,0,0,0,0,29,1.8976039173673427
16448250,7368816,2895409,4672076,3089949,5855834,10330273,14277849,0,0,0,0,0,0,0,0,0,0,0,17,0.7441388021037889
16579836,2496961,5460175,7167830,12819830,2302755,9140955,3422661,0,0,0,0,0,0,0,0,0,0,0,22,1.4661086375300938
2829099,465029,16250871,15067122,10395294,5921370,9542089,9473936,0,0,0,0,0,0,0,0,0,0,0,20,1.2641662017904496
6724560,16711422,4021646,13492208,7697781,10600930,16317177,10263961,0,0,0,0,0,0,0,0,0,0,0,28,1.5962901353759926
2105376,14134859,14606046,7233599,11570490,4151418,15001062,5194535,0,0,0,0,0,0,0,0,0,0,0,9,0.46126560076289536
16711422,263172,6710886,10395294,329173,123,14869234,6382024,0,0,0,0,0,0,0,0,0,0,0,12,0.4797691585249103
16711422,12200483,15217581,13853491,11020589,15659768,14186818,2513652,0,0,0,0,0,0,0,0,0,0,0,7,0.3064340921299279
1381653,16316664,5658198,923428,6525426,10395294,3822990,66050,0,0,0,0,0,0,0,0,0,0,0,15,0.6548099544254313
16711422,1781044,16120311,15265008,986895,8627382,5989480,10986388,0,0,0,0,0,0,0,0,0,0,0,32,1.6568539550270316
6710112,6316391,16711422,6841960,2633782,2630947,2566954,4408901,0,0,0,0,0,0,0,0,0,0,0,26,1.7807233661090978
15856113,10921123,6579043,15780822,2236962,12136516,8527150,1643542,0,0,0,0,0,0,0,0,0,0,0,27,1.359012217171957
16316664,13753843,394758,11123437,5654259,5987163,10722973,8167133,0,0,0,0,0,0,1,0,0,0,0,15,0.47600496559679345
16579836,15724786,3764447,7245525,6777456,14111040,2828149,15843139,0,0,0,0,0,0,0,0,0,0,0,12,0.4792955323359374
4822251,13321290,5416017,16711422,11916535,14983766,15978096,4157414,0,0,0,0,0,0,0,0,0,0,0,21,1.0705787223208625
16711422,16119544,2171427,4417477,9937335,11053224,657930,6184801,0,0,0,0,0,0,0,0,0,0,0,16,0.883152750443109
16711422,394758,10723230,6184542,722391,15392747,6098530,11899321,0,0,0,0,0,0,0,0,0,0,0,21,0.8612289020844236
16579315,14590560,2181520,1446158,9459006,10494231,15330288,1449781,0,0,0,0,0,0,0,0,0,0,0,11,0.2822788056329775
16711422,3699167,6382439,2105636,5460819,10264744,14146013,14869475,0,0,0,0,0,0,0,0,0,0,0,14,0.5112545017249968
16711422,15264495,2171427,4351685,10002094,6119264,6447971,10000793,0,0,0,0,0,0,0,0,0,0,0,18,0.8961025726303978
16645629,3370911,0,923453,7381476,5006813,6381921,12577014,0,0,0,0,0,0,0,0,0,0,0,13,0.5052782119361536
1907997,16514043,2632799,10737395,4675961,13011803,9216436,7101777,0,0,0,0,0,0,0,0,0,0,0,12,0.5609863919553888
16711422,7056866,10990824,1581095,15134711,14873058,11771270,5728642,0,0,0,0,0,0,0,0,0,0,0,12,0.7127274483592915
16711422,3223857,5150443,12966134,10395294,6052956,5209306,9680884,0,0,0,0,0,0,0,0,0,0,0,79,2.5776427033504814
16448250,8421504,5463658,8624304,5594968,6775386,3422784,2432799,0,0,0,0,0,0,0,0,0,0,0,14,1.0167354113827793
16381942,5262408,15330029,1841947,13214060,1974310,5462374,14443834,0,0,0,0,0,0,0,0,0,0,0,18,0.9846879803515982
1840142,1053725,7163974,2429983,16711422,1251093,5200482,6247515,0,0,0,0,0,0,0,0,0,0,0,19,0.7439288829052958
16711422,2105636,6382696,3699167,10395813,5460819,14079962,14803682,0,0,0,0,0,0,0,0,0,0,0,23,1.0349341591702892
16711422,4474964,5613012,15001579,16316921,8028039,12435395,9751273,0,0,0,0,0,0,0,0,0,0,0,7,0.24989386115601603
16711422,4684483,3233417,6986189,10205293,2631720,16710654,14411762,0,0,0,0,0,0,0,0,0,0,0,18,0.9296465158839067
3355443,16711422,1060737,1319503,6250335,10461087,14607083,5003388,0,0,0,0,0,0,0,0,0,0,0,12,0.46726917703348586
15529721,16513786,1382169,14499302,1050888,16246521,11968917,7886664,0,0,0,0,0,0,0,0,0,0,0,12,0.3792465632465061
4203807,15328473,5984324,11642777,5518896,4669748,13549735,2823446,0,0,0,0,0,0,0,0,0,0,0,20,1.2720641584810106
3504298,16645629,2102105,15972678,15527405,5280960,4165055,14147817,0,0,0,0,0,0,0,0,0,0,0,8,0.3819567209931682
16185078,8866370,5594215,8470934,1777191,7519335,9344936,2890027,0,0,0,0,0,0,0,0,0,0,0,15,0.7677361797295464
3746872,16645628,15445369,16243577,6659820,14608625,7297613,6838370,0,0,0,0,0,0,0,0,0,0,0,26,1.162553202383521
16514043,8300850,11051681,5349591,7368816,15349287,3702563,12179435,0,0,0,0,0,0,0,0,0,0,0,14,0.879533354302098
16119285,1778220,1250581,12752506,16241492,6316385,10461344,15132647,0,1,0,0,0,0,0,0,0,0,0,9,0.5232891241585599
1052173,7558987,11638665,15723238,7362399,10593707,14935530,15002602,0,0,0,0,0,0,0,0,0,0,0,11,0.3709595410755482
16579836,15725042,3699167,7179733,6843247,14111040,15843139,3684689,0,0,0,0,0,0,0,0,0,0,0,12,0.5419144519692946
16711422,1446674,1842472,3154730,7101012,9476272,5528432,6902878,0,0,0,0,0,0,0,0,0,0,0,16,0.7700744009251588
263172,1710878,16579836,1711898,2967857,6138093,11589109,4481924,0,0,0,0,0,0,0,0,0,0,0,38,2.272205016195043
1059641,3498614,16711422,2312281,14475490,9216169,11711656,9213070,0,0,0,0,0,0,0,0,0,0,0,12,0.6592093812399064
16579836,10264741,11711152,5793136,7299671,2304048,15725042,1578259,0,0,0,0,0,0,0,0,0,0,0,15,0.5539371373953235
16645369,15265520,6772809,2974649,2312273,9743777,11832186,1319465,0,0,0,0,0,0,0,0,0,0,0,12,0.9059778591797463
16645629,16054009,6447713,2302755,10131865,6579301,2302499,6052700,0,0,0,0,0,0,0,0,0,0,0,22,1.011834326662803
1450043,5527398,16711422,8618883,14672358,3554127,10133421,7765391,0,0,0,0,0,0,0,0,0,0,0,11,0.4051806038267284
16184820,7034959,3023645,11574156,592402,2299676,9870483,6054236,0,0,0,0,0,0,0,0,0,0,0,9,0.3559707807343694
13224136,11513517,2368548,11895085,6776421,10859976,12238012,14081766,0,0,0,0,0,0,0,0,0,0,0,13,0.3620669740892841
16645628,13797702,1905677,8216885,10129729,1184817,15722733,7186760,0,0,0,0,0,0,0,0,0,0,0,25,1.5547363458874612
15987699,8345143,12296812,13487053,986122,10127191,9679509,2830131,0,0,0,0,0,0,0,0,0,0,0,17,0.5845857650161175
16645114,1842202,5532305,6927328,11510418,7234391,6577508,1711144,0,0,0,0,0,0,0,0,0,0,0,21,1.2284141761023168
16513269,5684110,14939375,2565927,15856116,9868950,6316128,9689017,0,0,0,0,0,0,0,0,0,0,0,9,0.370907074286481
16711422,15725301,4215672,15033159,16109406,3635699,9609919,11773600,0,0,0,0,0,0,0,0,0,0,0,13,0.547591730048764
16711422,2105636,6382695,3699167,10395813,14080218,5460819,14737889,0,0,0,0,0,0,0,0,0,0,0,31,1.5539919484227753
16645629,6659250,4357557,5015221,5263440,3223857,11118503,7910568,0,0,0,0,0,0,0,0,0,0,0,23,1.4348891205491845
16448250,15199473,1776153,15462125,11050898,6773587,4744316,10004144,0,0,0,0,0,0,0,0,0,0,0,20,0.7078585393690516
16711422,16054010,3553339,10662889,12296846,14115636,16053749,7622715,0,0,0,0,0,0,0,0,0,0,0,6,0.26126595876340014
1912649,3230829,7823691,16250871,10587257,9476258,10822682,3358289,0,0,0,0,0,0,0,0,0,0,0,20,0.9066341765559093
16448250,1651143,11953544,1579032,11249307,12808853,6645093,13949172,0,0,0,0,0,0,0,0,0,0,0,27,1.7511382093192172
16579309,4345697,15527923,9684928,3029057,8475724,591366,14041143,0,0,0,0,0,0,0,0,0,0,0,25,1.1466509923959003
16711422,3223857,6118749,10592673,5681139,2249148,14018296,5075913,0,0,0,0,0,0,0,0,0,0,0,11,0.6134049941215428
12535629,16711422,15724532,16174662,6118749,15584975,11969924,13796745,0,0,0,0,0,0,0,0,0,0,0,21,0.9842041259851388
16250871,1842452,725274,1448727,5066061,4286873,10592673,1654135,0,0,0,0,0,0,0,0,0,0,0,15,0.48807873697436044
12964049,16316407,8559313,2299667,5929911,4680873,1312778,7493709,0,0,0,0,0,0,0,0,0,0,0,21,1.2237978928370001
16514043,3764703,12097666,5460819,14147568,723723,4087465,8493261,0,0,0,0,0,0,0,0,0,0,0,21,0.9340414834587449
16711422,328965,10263708,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.7447148389934382
16711422,15922422,5665458,5481277,328965,9542355,3289137,14740957,0,0,0,0,0,0,0,0,0,0,0,19,0.8644857900193237
16711422,15988215,2369581,6646643,9871791,4293701,3369424,15593711,0,0,0,0,0,0,0,0,0,0,0,10,0.44546381075052127
16711422,1381653,6118749,10395294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.2589304097501788
16710381,16240203,3289650,4937568,9936290,14474976,3028023,6710622,0,0,0,0,0,0,0,0,0,0,0,25,1.4029861936212311
16711422,263172,10724259,6250335,197540,15198198,6316229,9276886,0,0,0,0,0,0,0,0,0,0,0,14,0.8070498780398535
16514043,13951214,2434341,7183047,5986134,2369840,4155291,11773074,0,0,0,0,0,0,0,0,0,0,0,17,0.9363805418431295
16119284,16241222,2628378,7434348,4951160,11443854,15349029,11900215,0,0,0,0,0,0,0,0,0,0,0,16,0.8808773702651435
16645367,3027253,16251128,14936557,6330848,5792106,3882820,13406817,0,0,0,0,0,0,0,0,0,0,0,17,1.1186805173042846
16447993,1578001,11574931,6706765,13097964,8561106,1580070,4151166,0,0,0,0,0,0,0,0,0,0,0,19,0.9859769895084398
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.7233303742859281
16711422,2171169,11184810,6250335,3901126,13623793,6923219,10404835,0,0,0,0,0,0,0,0,0,0,0,27,1.426757785485101
16645629,13428205,7582411,6381663,4624563,10145500,4162986,15857909,0,0,0,0,0,0,0,0,0,0,0,17,0.8870406533468416
16579836,2039583,15330283,530853,15132650,10790052,16250359,6381921,0,0,0,0,0,0,0,0,0,0,0,17,0.6051587404171501
16777215,6398200,13886717,9551354,16711679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.28714515318779127
15724785,16645371,16251642,13849164,11312790,7625302,4351114,8954294,0,0,0,0,0,0,0,0,0,0,0,10,0.40403832231442377
15430018,15856371,16711422,3220284,15596278,266795,9476521,2308714,0,0,0,0,0,0,0,0,0,0,0,11,0.5651602802380613
15394272,1380879,7036748,4682786,5577851,10920849,6642017,3021342,0,0,0,0,0,0,0,0,0,0,0,26,1.7578211861887005
2829099,465029,16316664,15067122,10395294,9410247,5921370,9473936,0,0,0,0,0,0,0,0,0,0,0,19,1.4551468882896534
131586,15921906,6512987,11379078,5128998,11505213,12697535,0,0,0,0,0,0,0,0,0,0,0,0,23,1.1588069749417391
2179963,16711422,7844036,3760774,14738409,5018791,15264233,7044505,0,0,0,0,0,0,0,0,0,0,0,21,0.6229000879337154
16645372,14474728,9477562,5528950,2369070,7498847,11247509,14933215,0,0,0,0,0,0,0,0,0,0,0,17,0.7699912408822431
16711422,3553573,397089,4934731,1714975,4540743,15004668,4539976,0,0,0,0,0,0,0,0,0,0,0,22,0.4692855335269922
16579836,4145741,460551,11250603,6184542,14540513,10132900,4825749,0,0,0,0,0,0,0,0,0,0,0,9,0.6837400274940952
16382457,15726074,5478882,4030172,2171169,3105214,5481553,6316128,0,0,0,0,0,0,0,0,0,0,0,14,0.5654685948625964
2829099,465029,16514043,15067122,9476296,9473936,10461087,4148384,0,0,0,0,0,0,0,0,0,0,0,10,0.47792633410016017
1512969,16711422,5000010,1448215,1120031,11838843,1117712,5264212,0,0,0,0,0,0,0,0,0,0,0,21,1.0621766319790844
16711422,7842745,15002102,10236214,460294,10174012,262877,3763774,0,0,0,0,0,0,0,0,0,0,0,13,0.49014969864009444
1450043,5527142,16711422,8618883,14869736,10133420,3554127,7765391,0,0,0,0,0,0,0,0,0,0,0,19,0.8960253117198236
16711422,2631720,10434864,66032,4161999,10919324,16514813,14937849,0,0,0,0,0,0,0,0,0,0,0,24,0.9533424732634787
16185078,1250066,6316128,4552506,7978344,10263708,989199,12773818,0,0,0,0,0,0,0,0,0,0,0,24,1.5467140827143255
16316406,16052979,15658993,15856626,5394254,10920346,16044627,9803159,0,0,0,0,0,0,0,0,0,0,0,17,0.6146880241142518
16711422,3224112,4342338,1651143,1316376,10461087,2632234,5531092,0,0,0,0,0,0,0,0,0,0,0,30,1.755183710082779
16185078,396324,8363567,16382715,5527649,16580093,592137,8619666,0,0,0,0,0,0,0,0,0,0,0,14,0.10673615168822567
16448250,14375995,14387018,16312672,11158061,1251880,14740724,4332566,0,0,0,0,0,0,0,0,0,0,0,29,0.633731853235192
16711422,3037589,727587,2112108,8234947,11247238,7300693,3762269,0,0,0,0,0,0,0,0,0,0,0,18,0.7060334146171496
16250870,4802632,4012602,3104689,15355431,14409190,14541022,4474180,0,0,0,0,0,0,1,0,0,0,0,20,1.1392363792883167
1973790,7731945,6316903,16250870,5459787,15356233,10985365,13303030,0,0,0,0,0,0,0,0,0,0,0,12,0.6239504940763352
13622508,16316407,1249036,7576514,856865,7428941,11705739,1906202,0,0,0,0,0,0,0,0,0,0,0,17,0.6796383693389629
16711422,3618615,4210752,3306678,1843239,10526880,13294057,6855114,0,0,0,0,0,0,0,0,0,0,0,17,0.722398370371915
5791613,5219729,2895168,3487834,16185084,4942695,10793390,10330031,0,0,0,0,0,0,0,0,0,0,0,37,2.519244862503563
16711422,1645090,7508944,15330287,4680904,6315340,1841940,5988195,0,0,0,0,0,0,0,0,0,0,0,16,0.883152750443109
16119285,11184553,2972313,15790833,15001836,7895160,2303530,11316653,0,0,0,0,0,0,1,0,0,0,0,17,0.5766505680217255
16711422,7697781,3240101,1381653,726958,10395294,4611809,7839185,0,0,0,0,0,0,0,0,0,0,0,22,1.393580654020173
16711422,9081759,4882935,14475236,16382714,10926561,7763574,10395294,0,0,0,0,0,0,0,0,0,0,0,30,1.3950775916284333
16184820,93,157,328965,7171437,10460830,14013929,4539806,0,0,0,0,0,0,0,0,0,0,0,25,0.5522583328510329
16053491,8223868,12970734,131589,1445132,12164727,10211800,8829632,0,0,0,0,0,0,0,0,0,0,0,20,0.9272187024367491
16711418,6579300,986895,2045538,2692129,1383222,6709860,3695779,0,0,0,0,0,0,0,0,0,0,0,17,1.2984616881209794
16645629,3436981,13885420,7709649,4948413,10863070,12802132,16448507,0,0,0,0,0,0,0,0,0,0,0,16,0.7868993749448316
16711422,394758,10658466,6052956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.9075491792500587
16711422,3174591,15463161,16645886,7644378,7039851,10329501,1052688,0,0,0,0,0,0,0,0,0,0,0,60,1.6158965987742742
16711422,4351941,2171427,9871803,14344172,263172,13081710,6184801,0,0,0,0,0,0,1,0,0,0,0,16,0.883152750443109
16711422,3834421,5131853,15660273,16579324,10461331,1719081,9873821,0,0,0,0,0,0,0,0,0,0,0,21,1.3446286959018665
5058851,6176561,5781801,16446959,10653314,9737372,6640214,6513259,0,0,0,0,0,0,0,0,0,0,0,27,1.58065882728399
2174518,3826794,6666685,7493745,2901839,5385822,3417403,9400977,0,0,0,0,0,0,0,0,0,0,0,20,1.0865307598662792
16053234,9519436,3487288,11444366,7035467,13229268,10071204,3090720,0,0,0,0,0,0,0,0,0,0,0,12,0.5160104655985068
16711422,2777389,2117521,6056240,2104338,328972,4215327,10592415,0,0,0,0,0,0,0,0,0,0,0,13,0.5789155677059493
16711164,8149306,16179292,14214381,12688762,3349781,14440492,16251641,0,0,1,0,0,0,0,0,0,0,0,20,0.884424475093025
16645629,15988216,3231643,6184028,10003128,10526622,1710361,1579315,0,0,0,0,0,0,0,0,0,0,0,17,0.9270465093144683
16711422,263172,7365217,10591902,3570934,13260878,15051943,13886205,0,0,0,0,0,0,0,0,0,0,0,16,1.046868877955001
16711422,1842204,597300,8891319,5075846,13229027,15909710,11051928,0,0,0,0,0,0,0,0,0,0,0,16,0.6440585301544633
16711165,16443112,5324682,3023463,6964845,8084813,12821894,1051657,0,0,0,0,0,0,0,0,0,0,0,9,0.4547620948923558
3027253,16579318,4803922,3883076,13981509,11185843,14540769,13539727,0,0,0,0,0,0,0,0,0,0,0,29,1.9813303737796473
394243,16448249,7559491,1185054,4936837,11312270,4746035,3023719,0,0,0,0,0,0,0,0,0,0,0,13,0.3234637430860431
12228082,5118380,10064873,2631720,14606046,6568322,5516396,13013748,0,0,0,0,0,0,0,0,0,0,0,6,0.2032682956918892
16711422,3107761,6927848,1513500,3502306,14280435,13789102,1060481,0,0,0,0,0,0,0,0,0,0,0,20,1.1085666167979575
15592941,12230271,328965,333170,7105644,9870525,14014174,4542611,0,0,0,0,0,0,0,0,0,0,0,31,1.8696579668944093
