color1,color2,color3,color4,color5,color6,color7,color8,AT&T,Amazon,Apple,DocuSign,Intuit,Linkedin,Microsoft,Netflix,Paypal,Walmart,Xerox,Zoom,eFax,url_len,tld_char_score,text_len
16711422,263172,8200060,10526880,6184542,15655662,9387918,12422588,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.6160468835344521,326
13160408,12173255,2631979,10857912,3230335,15228458,16579835,6972771,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0.9672435945433008,390
16711422,5613261,5658196,10329496,15299977,14834792,3289650,15266287,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.6567655580653418,844
14784075,10768428,16249837,15846494,6596075,3742736,14051117,11960636,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.0850082067147002,1305
16711163,15973841,15068402,3701713,15586176,3289393,11509648,6446169,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.3039429462415093,377
2241865,3038334,16645629,15396336,2376285,6855615,15054154,5023058,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.8633606834456091,469
15658477,11315875,4227670,7235668,14409184,10856621,10922663,9803587,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.2459358313691773,260
2236962,4409165,3356475,13224393,16513876,3948356,10855839,6316121,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.6410830169047532,632
15921132,8480852,11113599,2561294,4329751,9797477,11248295,1580070,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.511409106331863,307
16711422,3031150,15348515,4680878,131586,4429610,11181982,6447714,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.622592217541662,418
2432279,7559242,6173991,16250871,4472889,2303266,10327440,2038556,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2.3276778566434175,102
16514043,3764703,12097666,5460819,14147568,723723,4087465,8493261,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.845865774759089,403
16382197,12752749,8085067,15002098,3155743,2627626,6646129,14870756,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.0658793127944608,478
15526373,14410201,14278113,0,14605277,6984393,10526880,5723991,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.3022723317467313,74
789000,1119007,7756874,11182225,2364704,5137009,658955,7883622,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.1890482293057292,280
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,1.4394742379624097,210
16316149,14937073,12228744,15850214,3892895,7100239,7969216,8145000,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.1982039103366957,753
16711165,1127002,7493189,3697543,11901837,3088407,13159388,10987963,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.2531324619359661,318
16185337,16711422,5922668,7231307,2955798,9739425,2040878,8723733,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.20807483517001835,566
8233935,14148080,16645628,10927839,4547727,11772791,5537976,8936765,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.2746098443895543,209
1185830,16711165,7167468,10727867,14584919,5528426,14081252,14788773,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.4779803128462805,250
3040446,16711422,723723,14936563,8756179,5472190,12361319,6052956,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.4195793620275214,331
15986925,10759464,2235674,10853015,2369066,5921629,15388881,12278617,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2.3150423016010144,243
4941982,4758449,5024154,16185078,15283492,5812872,2828328,9129534,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.616824162249354,162
16711422,5063748,10788253,2380733,14476276,12475993,8165591,5010121,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.4822839094221115,310
16052976,16052722,12558458,2300180,4545153,8279617,2765097,8627906,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.51490869713588,373
16382457,4214104,197379,14412788,10855586,6381664,2831419,14781629,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.894886438466087,802
16711422,394758,10395294,6184542,65763,14935032,5592556,10790133,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.1176703490782984,1725
16711165,5738726,3748913,13538163,7296327,925498,2888999,3954313,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.969198774543731,317
16579835,1643792,6839373,11574662,1449000,4939122,8886975,13688555,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.8753832751148063,508
16645629,5528156,2107436,6444620,2957850,5462357,7576748,1840922,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2.0543841079531058,417
16711422,15638075,2170909,15783781,7300178,2906752,13622765,11503673,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2.1870854238438753,657
16711422,2039583,4411567,6513507,10263708,9410511,14935539,5727159,1,0,0,0,0,0,0,0,0,0,0,0,0,34,2.957741374980004,88
15987699,10331021,5718593,4487610,12243842,13950698,7970507,3289650,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.4374872801613543,198
16711422,15462131,4610437,6255268,7775321,9213365,1253274,11451125,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.900744559875068,191
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,1.4394742379624097,212
16250871,5064519,3235498,4012858,15354919,14475239,14541278,3487292,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.8764334366187523,222
5070439,16447991,2373445,9279122,11513765,8819874,13025971,6249820,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.9836155398328216,434
16711422,796270,15856631,8293803,6453935,4283033,8309095,1258376,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.4404879396445112,856
16777215,14542056,2909602,8561864,5538484,11125209,16645886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.8896745922631255,31
16711422,3699167,6382695,2105636,5460819,10330535,14211805,15001061,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.9561821262089161,99
196865,9674150,12230775,7953739,15912790,11441054,15457998,6646391,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.4585639034209739,82
14609141,16579578,15068387,7430490,9675698,11837327,2109758,1249551,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.041483130812415,921
9707285,12135458,16578794,2433570,13736571,13582903,14663578,15642519,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.5451787521111762,347
16711421,1646125,15330287,200195,5133175,1379849,4679874,7887679,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.1197209309679845,1664
16711422,10437435,723723,11311512,13915209,15378851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.6692123290113119,165
15592941,399411,6070220,4477542,7192186,723723,14064986,13031912,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.953044593902941,57
16579578,9655106,11705737,3157291,2040102,14674160,13261636,5132640,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.2865451461044148,504
16579836,14738150,3817286,4422200,2302496,2762537,11054516,7759966,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.5212115935800496,605
16645629,3567525,920843,16644861,7168345,10919058,9386066,7838405,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.3760297169546198,748
8139424,5552564,16579579,6837070,11118276,14800864,13487590,11507630,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.0748239201294891,184
2843893,16645629,15922422,6923483,2372178,2970543,9493191,12560061,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.8078967898100997,182
16711422,16119543,6382696,3764703,10199208,13193023,2171429,8083025,0,0,0,0,0,0,0,0,0,0,0,0,0,120,6.858751024624151,400
16645629,10789794,197379,15461617,15726066,6600576,7169377,16118772,0,0,0,0,0,0,1,0,0,0,0,0,0,35,2.6059251271910018,357
1778988,16512483,12733254,13998424,13817045,1379597,7953496,10105401,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.23399177163537904,94
16514043,3223599,11902846,6968657,4676226,10396843,14015189,14303281,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.09697983469982191,563
15921906,1842450,2761000,6971730,8884381,1053967,10787980,1776673,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.6512624498794208,53
16711422,394758,10592673,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.47046848794873214,139
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,1.4394742379624097,209
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.5719994420364878,170
5551012,8289918,1118254,15593970,14349553,2296333,16513782,9689296,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2.3271426462589773,245
16579836,15857660,2171169,5597331,10658208,6250335,9871543,16317176,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.5016817260638022,1077
854793,592397,1379858,1184787,16645629,6571588,14364968,4606022,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.9124488691136666,162
16711422,3834614,7585081,7358344,5588584,3349567,11175611,5804013,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.9258038271039513,213
16382457,10526879,6528309,6118739,7316531,14279379,4212593,4684065,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.8560698502564528,832
16711422,4823770,15038268,14147041,7039851,1644825,3032226,2309028,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.9800070077408183,103
16711422,4288690,16514300,15659250,1580333,9608623,6463895,7697781,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.125545641356864,481
16645629,13290958,15987956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3.2628686917598073,304
16645629,4417181,6655435,16645461,14155261,2104601,12035983,14214385,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.4673820808589442,940
196865,11393770,9087683,8277822,12493946,16117989,4743043,15654486,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.7759733145150145,19
16514042,196608,13821675,15134445,7710175,10540506,12034714,10831162,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.222345943661565,177
16448250,3702932,6579299,11040428,10329501,8170424,14149353,5411234,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2.1848140160154084,56
2377309,16645629,2304558,15285644,13226197,9872301,4143933,7829367,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.345526625773369,300
16711422,1971820,14506830,5327945,11835534,14803949,9217478,5525135,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.5359949327771492,409
16711164,3421236,3701712,14739953,15974098,15389055,11771274,6576725,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2.3687030901290513,307
2500396,13820793,4873813,16446442,2436650,12623230,8413001,2891545,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.3928445449517498,276
16579836,15724786,3698911,7376595,6777455,14176319,3025773,15843139,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.3858542152801565,355
921364,2364687,8083523,11836290,15524544,2757153,11179423,4938354,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.1120105297626621,55
16711422,5538796,14176576,15843139,228,7566195,5809756,11049365,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.7010574767521274,78
16579836,1054248,7167292,13490644,3616289,11966839,10398116,2239268,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.036775315153607,177
16711422,2249610,1973795,10132122,3765450,2236962,14344939,8954044,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.7719692017331441,230
16711422,15461872,2171427,5921887,10395556,6316385,10000793,14540510,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.0050608241688197,1371
16118506,15461619,465000,15330026,11708809,13552287,7497809,3895718,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.2973788185824398,301
1644843,65929,2368283,6771775,1777436,12366991,2301477,3426707,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.3953050532348744,129
16711422,263172,10526880,6184542,197572,14935032,5724120,11119083,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2.127013752296711,273
16184821,5130311,4012602,3298465,14474973,14277859,15354919,3289913,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.954326412786923,246
16119285,6068098,5408628,394758,8365208,6250335,10526880,14608869,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.1644447101313309,487
16316664,5287850,4092812,6776679,3289650,5413524,10461087,13691368,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2.661961187855531,395
9151181,13029345,16711422,11386073,5864117,4546450,2040880,6313811,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.3127745994124265,144
1906450,1120028,1251604,8602941,1708052,4608087,5523486,4476746,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.3777492401777365,211
4348051,16579836,6794587,7697781,15593461,10329501,9477310,15069667,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.928921430834128,49
16119285,11184553,2972313,15790833,15001836,7895160,2303530,11316653,0,0,0,0,0,0,1,0,0,0,0,0,0,17,1.4432556934854648,162
16711422,328965,10461087,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.7463844018832994,246
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,1.4394742379624097,206
16711422,328965,10592673,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.5362779084015594,102
16711422,5658198,15527917,2828584,2698550,4090439,4410203,10858665,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.845654809965808,404
2974454,5286392,16711422,14804724,15046972,16514300,10334963,16645373,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.265429882785209,101
16711422,4598419,5584050,0,2563666,15066094,10393277,10529663,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.518166391019654,494
16183786,3025962,6462134,6182741,856341,3762827,12164220,2956060,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.8123497889702311,393
16645370,3485742,2645154,6574917,11836801,9715016,14345456,4272179,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.5257409719012476,473
16711422,3365759,2237737,14409701,9740718,3766238,11052966,7566195,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.35413223631508417,301
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4394742379624097,181
7646159,16711422,13230576,3894160,14720877,13784664,8864556,14862183,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.8071003433549725,220
16448250,4423091,723723,7361103,14541549,10656924,4746463,8822212,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.9771423221598698,484
16514043,3764703,12097667,5460819,14147568,723723,4087465,8493261,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.1449570028510516,406
15001318,3688540,2832455,9081508,5814686,16711422,14014427,12171219,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.3382543986579591,39
16251389,16711161,2639255,3355443,16108109,10395035,6184541,8557507,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.511497765995584,101
3814450,16711422,5460040,4933191,4934489,4078396,5331538,4472383,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.7023154211959407,213
3023130,16382199,7099975,1777966,5069683,10785158,14475492,9806514,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.132919113622885,36
1974309,16711422,6119009,10329503,14211289,10395294,15001061,6908265,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.9732110131736551,241
15922424,16645629,4356341,16448762,2106674,8427722,2176041,15131878,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.2777396309292084,328
4745127,5526350,10592658,14476778,15921389,5659731,9805481,14214368,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.8404913481082179,443
1514031,16382457,11646144,0,6121589,14541029,14569297,10988677,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.7376359552407421,206
16711422,3699167,6382695,2105636,10330278,5460819,14146012,15066854,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.8651090188079842,110
16315364,1248521,12232585,7691587,1447201,3691661,16645117,14018544,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0.46953226924036984,1511
1249809,13338968,8542280,9872301,857356,16381424,6123903,2888728,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2.063960512015807,164
16645629,2498723,12271494,13736015,7631988,4097322,14737645,9868737,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.8062017689559742,336
16250871,3174335,16185335,8429250,14279664,4554181,10797025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2.591174082514705,15
4554860,16711422,6663281,5740910,15198698,12298883,3225659,13952727,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.6210944448384121,251
1052173,7558987,11638665,15723238,7362399,10593707,14935530,15002602,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.150851165417045,457
16711422,15987959,4554676,4949175,5806049,9934743,3355443,10272239,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.2147827809839777,688
2235673,789003,7368040,16185074,12757608,6249822,986641,4604214,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.4697171423625827,70
16711422,16054008,16445264,2171427,4351941,10002870,263171,6184800,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957,1970
16711422,5395026,10920088,11023443,16119798,16314613,66019,15264503,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.7620998377132129,1345
16382457,263172,6184542,10592673,14475611,14737638,10790576,15264232,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.5656206354502835,768
15921906,2628376,9134149,10984343,5483827,5780267,10845500,7325260,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7047152516990782,838
16711422,263172,10592673,8200060,6118749,15655662,9387919,12422845,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3.77879677469016,460
16711422,16185336,2237737,3305303,4747645,14937064,10266797,8694942,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.424750241784883,111
16711422,3287328,6596955,1248784,920849,5789784,14740959,11250346,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.503301254910783,295
16711422,394758,6250335,10592673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.555160747371261,31
16711422,6382695,3699167,2105636,10330535,5460819,14146012,15066854,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.4171141441216717,114
1774351,2888985,8672062,12754043,15195335,7489614,15124110,6106931,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.4023713602022753,88
16645369,7960696,10394260,15913599,13874868,9598323,8552573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.8424531641113442,246
15987699,10331021,5587521,4487610,12243842,13950698,7970507,3289650,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.7830792115913396,209
16053494,66020,5592554,10921712,8882153,2368742,7829367,9605778,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.9743468933934222,205
16711422,15727096,14742261,7519173,5609636,16711166,9949656,1644825,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.3677492919135823,98
15069922,15331036,3289650,9679766,11641735,2117678,6184024,16044629,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.4336187892357832,130
16711422,263172,8200060,10526880,6184542,15655662,9453711,12488637,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.4098212977917988,270
16711161,1186081,4285673,5525574,15650903,5070200,15027170,10198949,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.1831709428398176,695
16118253,5805125,4087200,13936725,2234903,7693657,1455772,15527916,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.6021820764338701,463
16711422,15790836,2696735,11706495,6839114,8169915,2106156,5463654,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.3843649626560846,225
15592941,1843237,6139086,15725815,10526623,986894,5659748,8088684,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.2584345021854195,41
16711422,460551,10526880,14342876,6250335,15264490,11382190,2829100,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.9702056101596379,1137
16711422,328965,10461087,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.7463844018832994,245
16711422,526344,15283493,12293008,6577500,7672844,15967647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.228429959428038,256
16514043,2828067,6905175,2632238,10328467,5394784,6966106,16578556,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2.2215923428573916,905
2105380,16645629,5331300,8558801,13954551,9748539,329221,6973908,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.690115880785947,347
16382457,13751769,3564428,2171169,9150904,1522816,10595983,7427152,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.7850066136498575,1813
16579836,65793,15461873,12819651,4346729,6184542,10592673,10396586,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.9101451740821369,734
200558,16711422,990864,5478890,3102633,4553419,15659510,11778517,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.4020294425138402,185
16711422,394758,10461087,6250335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.7369509484113548,904
5914016,7162565,16710389,4796801,16645373,14789965,16106856,6994384,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.538463712764562,168
16579835,263172,11509626,3289732,15987187,7301212,15396079,8167625,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2.1522951878636625,1148
16250870,2976352,5654338,11902605,2169882,1514025,15002601,4936039,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.9079398616370997,340
16251130,16711422,1118481,14758185,12556656,10658726,6318972,6837837,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.1386070982042327,298
16711422,15922681,2171429,3764703,5726581,10133933,4013890,14409180,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.437373667375255,640
16711422,328965,10263708,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7405590907062503,174
16711422,15264752,16054777,6906465,394758,6119265,9476788,10854559,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.4445023425771575,1533
16711422,12171704,460551,7039337,853462,14145766,598321,9575442,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.4400361538886008,680
16711422,13577331,7434609,11053224,3684408,3636651,16177896,7907270,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2.028203535723157,277
15922421,16645371,2562322,8214339,12295037,1186856,15716451,4939896,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.43052272244867296,77
16710907,14699066,2302755,6052442,12423307,15836058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.4218247488898144,383
16710902,3636607,7816731,394758,7672844,2712344,488,11247254,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8347939754133344,684
16711422,5063748,10853789,2249404,14804982,12475993,8297176,4944585,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2.767602566800649,310
15987442,3026478,13193291,11703696,6184026,3160113,4282002,5283817,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.3854517611386565,1346
16711422,197379,8200060,10461087,6184542,15655662,9387919,12488637,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.6520946231623128,191
131072,11089947,9118993,16183275,13340026,12871239,15119007,16382970,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3.3694927371562726,759
16381941,12557445,8345671,13388870,2694681,14739183,11768483,1970968,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.2225346831411825,552
16711421,15790836,4220357,197449,5856608,9871543,1184015,11510669,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.8320137119865837,336
65793,16185078,10565677,16711251,11113866,2102555,10383977,10592059,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.7766763850686174,152
2103574,12098179,7888719,15918554,7089188,7955301,10255966,14531997,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.8625398454796958,148
16711422,16174406,12268069,13278058,3091499,15024683,3699273,15791346,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.2838512945584577,231
16711422,7631988,12363383,4891113,14703669,9222200,14993767,14150394,0,0,0,0,0,0,1,0,0,0,0,0,0,59,4.126412830517273,11
8289918,15329769,65793,5477856,11053224,13425131,7317328,10404072,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2.3024025779732913,279
15396593,16382449,10656712,13979978,13557460,12359598,14735769,12492685,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.6874860337835242,385
16711422,6776679,5734321,10395294,5855578,8560322,14344941,8049993,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.5376412743050354,768
15986921,15068387,15001838,15263463,3368619,3570165,7708626,7566195,0,0,0,0,0,0,1,0,0,0,0,0,0,76,3.2150790096696267,72
1710880,3354410,15326654,2433828,4539979,15320164,10726010,8297933,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.31430925221713263,92
15527143,4957258,12336947,14308940,15191624,14323310,11507250,2171168,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.1270150925987727,210
16645629,1644568,3626908,12292216,7038818,15004154,6991334,16055547,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2.3914138692701643,446
16711422,13421818,328965,15218985,12816266,6709858,2708123,1192545,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.5777501977182632,1008
16316148,13673587,15068916,3371698,15427997,14609259,1646090,7235136,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.3004211189090935,487
16711422,460551,10395294,6316128,1454471,14344172,3953306,9214403,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.8022968577107292,239
986395,2895406,1446170,15724786,16514043,5592152,6250849,10132379,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.3409732313181122,651
16711422,1454471,394758,14278123,10526880,6513507,3953306,9214403,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.2869193056549622,68
16711422,16444151,591622,3238630,14829190,14122939,15415080,13076581,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.2013964097358791,398
16645629,13428205,7582411,6381663,4624563,10145500,4162986,15857909,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.6535778619185995,664
15592941,5745114,16710910,14610677,2970760,197379,14416890,2047106,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.2319264529852874,32
15265765,4229501,9821895,16710910,1908514,16382712,8827281,16448508,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.0028724650008465,85
4533883,16711422,5851517,11773311,15263470,8089939,10524090,3022675,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.18879092495599098,353
16711422,328965,10461087,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.8315887618812254,202
16711422,12924472,9088720,14589010,13425127,924992,10635309,3235251,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1.54539362872429,320
15725044,16711422,3765481,6665539,1908514,9608627,6053473,9942253,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.317968469009139,156
12039293,16512454,1907481,14730125,2638179,9785526,3371744,15289393,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2.6363654889553123,124
16185078,8866370,5594215,8470934,1777191,7519335,9344936,2890027,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.8411651927831706,186
16579836,2039583,15330283,530853,15132650,10790052,16250359,6381921,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.4998875685550777,230
16711422,7171437,13012598,5527130,986895,15426612,10066589,14408925,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.1433368753973947,188
5199708,5918280,3285532,16448250,3412245,2368806,5659995,5126452,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.8077647567395654,1214
16711422,3571190,6461927,6383986,14016753,11776947,15790577,9681912,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.39891398062350014,49
